dataset,instance,Budget,variant,HV_common,rank
Hurink_edata,la04.fjs,default,R4_survival_hv,1.1087368670701037,5.0
Hurink_edata,la04.fjs,default,R5_composite,1.0921221981192475,6.0
Hurink_edata,la04.fjs,default,R6_adaptive_weight,1.1146043453641368,4.0
Hurink_edata,la05.fjs,default,R1_survival_only,1.0991201896890148,6.0
Hurink_edata,la05.fjs,default,R2_hv_only,1.1531976046306522,1.0
Hurink_edata,la05.fjs,default,R3_cmax_only,1.1219648706349008,3.0
Hurink_edata,la05.fjs,default,R4_survival_hv,1.1114731723549598,4.0
Hurink_edata,la05.fjs,default,R5_composite,1.1260482997283812,2.0
Hurink_edata,la05.fjs,default,R6_adaptive_weight,1.104185254624634,5.0
Hurink_edata,la06.fjs,default,R1_survival_only,1.2138253827105074,2.0
Hurink_edata,la06.fjs,default,R2_hv_only,1.1848970344205125,5.0
Hurink_edata,la06.fjs,default,R3_cmax_only,1.2084530718361624,4.0
Hurink_edata,la06.fjs,default,R4_survival_hv,1.2093613598762083,3.0
Hurink_edata,la06.fjs,default,R5_composite,1.2145939372504078,1.0
Hurink_edata,la06.fjs,default,R6_adaptive_weight,1.162794022309793,6.0
Hurink_edata,la07.fjs,default,R1_survival_only,0.9300936094148553,4.0
Hurink_edata,la07.fjs,default,R2_hv_only,0.9784075972362851,1.0
Hurink_edata,la07.fjs,default,R3_cmax_only,0.9347584996950872,3.0
Hurink_edata,la07.fjs,default,R4_survival_hv,0.9260289971927746,5.0
Hurink_edata,la07.fjs,default,R5_composite,0.9703803090347238,2.0
Hurink_edata,la07.fjs,default,R6_adaptive_weight,0.8836460006060303,6.0
Hurink_edata,la08.fjs,default,R1_survival_only,1.1922304334650213,5.0
Hurink_edata,la08.fjs,default,R2_hv_only,1.198848138547969,2.0
Hurink_edata,la08.fjs,default,R3_cmax_only,1.1996597909118027,1.0
Hurink_edata,la08.fjs,default,R4_survival_hv,1.1832354183297076,6.0
Hurink_edata,la08.fjs,default,R5_composite,1.1985950273857582,3.0
Hurink_edata,la08.fjs,default,R6_adaptive_weight,1.1923569611190907,4.0
Hurink_edata,la09.fjs,default,R1_survival_only,1.136033410550573,5.0
Hurink_edata,la09.fjs,default,R2_hv_only,1.1737769057474046,1.0
Hurink_edata,la09.fjs,default,R3_cmax_only,1.1647276640374686,3.0
Hurink_edata,la09.fjs,default,R4_survival_hv,1.1653048304726823,2.0
Hurink_edata,la09.fjs,default,R5_composite,1.1346151532816768,6.0
Hurink_edata,la09.fjs,default,R6_adaptive_weight,1.1618584068786055,4.0
Hurink_edata,la10.fjs,default,R1_survival_only,1.0432595880269488,6.0
Hurink_edata,la10.fjs,default,R2_hv_only,1.083677875270701,4.0
Hurink_edata,la10.fjs,default,R3_cmax_only,1.0839054094651732,3.0
Hurink_edata,la10.fjs,default,R4_survival_hv,1.088403620694953,2.0
Hurink_edata,la10.fjs,default,R5_composite,1.0546062426557339,5.0
Hurink_edata,la10.fjs,default,R6_adaptive_weight,1.1026695908042379,1.0
Hurink_edata,la11.fjs,default,R1_survival_only,1.1846095012155202,3.0
Hurink_edata,la11.fjs,default,R2_hv_only,1.1954503478484542,1.0
Hurink_edata,la11.fjs,default,R3_cmax_only,1.1605851772003533,5.0
Hurink_edata,la11.fjs,default,R4_survival_hv,1.1895165731945387,2.0
Hurink_edata,la11.fjs,default,R5_composite,1.1808417198898535,4.0
Hurink_edata,la11.fjs,default,R6_adaptive_weight,1.1404964384826823,6.0
Hurink_edata,la12.fjs,default,R1_survival_only,1.1556907787750945,1.0
Hurink_edata,la12.fjs,default,R2_hv_only,1.1362811937021808,2.0
Hurink_edata,la12.fjs,default,R3_cmax_only,1.092023723425351,6.0
Hurink_edata,la12.fjs,default,R4_survival_hv,1.0975768482954749,5.0
Hurink_edata,la12.fjs,default,R5_composite,1.1254749016989611,3.0
Hurink_edata,la12.fjs,default,R6_adaptive_weight,1.115295241561573,4.0
Hurink_edata,la13.fjs,default,R1_survival_only,1.1565908590125589,1.0
Hurink_edata,la13.fjs,default,R2_hv_only,1.1310285365896942,2.0
Hurink_edata,la13.fjs,default,R3_cmax_only,1.126164492221291,3.0
Hurink_edata,la13.fjs,default,R4_survival_hv,1.1173800546245818,5.0
Hurink_edata,la13.fjs,default,R5_composite,1.0985405282363594,6.0
Hurink_edata,la13.fjs,default,R6_adaptive_weight,1.1204109219671707,4.0
Hurink_edata,la14.fjs,default,R1_survival_only,1.0830245077175102,1.0
Hurink_edata,la14.fjs,default,R2_hv_only,1.0758087955672537,2.0
Hurink_edata,la14.fjs,default,R3_cmax_only,1.0549255978062249,6.0
Hurink_edata,la14.fjs,default,R4_survival_hv,1.0694863806865669,3.0
Hurink_edata,la14.fjs,default,R5_composite,1.0655816552754325,5.0
Hurink_edata,la14.fjs,default,R6_adaptive_weight,1.0678031314366438,4.0
Hurink_edata,la15.fjs,default,R1_survival_only,1.085061819846834,6.0
Hurink_edata,la15.fjs,default,R2_hv_only,1.1093996194147526,4.0
Hurink_edata,la15.fjs,default,R3_cmax_only,1.1140994652132994,3.0
Hurink_edata,la15.fjs,default,R4_survival_hv,1.1424533425640073,2.0
Hurink_edata,la15.fjs,default,R5_composite,1.088280219667724,5.0
Hurink_edata,la15.fjs,default,R6_adaptive_weight,1.1576232529988248,1.0
Hurink_edata,la16.fjs,default,R1_survival_only,1.1486641151857886,3.0
Hurink_edata,la16.fjs,default,R2_hv_only,1.1327995315184705,4.0
Hurink_edata,la16.fjs,default,R3_cmax_only,1.1044963864704962,6.0
Hurink_edata,la16.fjs,default,R4_survival_hv,1.1565617576624359,2.0
Hurink_edata,la16.fjs,default,R5_composite,1.171410557963025,1.0
Hurink_edata,la16.fjs,default,R6_adaptive_weight,1.131796016163539,5.0
Hurink_edata,la17.fjs,default,R1_survival_only,1.0991025366292577,5.0
Hurink_edata,la17.fjs,default,R2_hv_only,1.1147683772766177,3.0
Hurink_edata,la17.fjs,default,R3_cmax_only,1.1261471402352727,1.0
Hurink_edata,la17.fjs,default,R4_survival_hv,1.0887842322297077,6.0
Hurink_edata,la17.fjs,default,R5_composite,1.09950874704096,4.0
Hurink_edata,la17.fjs,default,R6_adaptive_weight,1.1186558825176516,2.0
Hurink_edata,la18.fjs,default,R1_survival_only,1.0577907076726927,5.0
Hurink_edata,la18.fjs,default,R2_hv_only,1.1114727379454707,2.0
Hurink_edata,la18.fjs,default,R3_cmax_only,1.085163265762551,3.0
Hurink_edata,la18.fjs,default,R4_survival_hv,1.0508835151486484,6.0
Hurink_edata,la18.fjs,default,R5_composite,1.0692949869206856,4.0
Hurink_edata,la18.fjs,default,R6_adaptive_weight,1.121094714441665,1.0
Hurink_edata,la19.fjs,default,R1_survival_only,1.0598975802233876,4.0
Hurink_edata,la19.fjs,default,R2_hv_only,1.085785851552202,2.0
Hurink_edata,la19.fjs,default,R3_cmax_only,1.0827382847250555,3.0
Hurink_edata,la19.fjs,default,R4_survival_hv,1.02381700429784,6.0
Hurink_edata,la19.fjs,default,R5_composite,1.094773769668652,1.0
Hurink_edata,la19.fjs,default,R6_adaptive_weight,1.0451816079830167,5.0
Hurink_edata,la20.fjs,default,R1_survival_only,1.0394575696851043,5.0
Hurink_edata,la20.fjs,default,R2_hv_only,1.0535575628553344,2.0
Hurink_edata,la20.fjs,default,R3_cmax_only,1.0443658936069995,4.0
Hurink_edata,la20.fjs,default,R4_survival_hv,1.0523350742616895,3.0
Hurink_edata,la20.fjs,default,R5_composite,1.0281950043399954,6.0
Hurink_edata,la20.fjs,default,R6_adaptive_weight,1.1196444453004848,1.0
Hurink_edata,la21.fjs,default,R1_survival_only,1.0081351527088578,6.0
Hurink_edata,la21.fjs,default,R2_hv_only,1.010186451166355,5.0
Hurink_edata,la21.fjs,default,R3_cmax_only,1.0724696710618251,3.0
Hurink_edata,la21.fjs,default,R4_survival_hv,1.0878030301293014,1.0
Hurink_edata,la21.fjs,default,R5_composite,1.0840520325165723,2.0
Hurink_edata,la21.fjs,default,R6_adaptive_weight,1.048348202583911,4.0
Hurink_edata,la22.fjs,default,R1_survival_only,0.9197596708024478,2.0
Hurink_edata,la22.fjs,default,R2_hv_only,0.8223802936477747,6.0
Hurink_edata,la22.fjs,default,R3_cmax_only,0.8593669644808253,5.0
Hurink_edata,la22.fjs,default,R4_survival_hv,0.8833088604722787,3.0
Hurink_edata,la22.fjs,default,R5_composite,0.9358041974829697,1.0
Hurink_edata,la22.fjs,default,R6_adaptive_weight,0.8829564414183555,4.0
Hurink_edata,la23.fjs,default,R1_survival_only,1.0679048158552378,1.0
Hurink_edata,la23.fjs,default,R2_hv_only,1.0110291301997518,4.0
Hurink_edata,la23.fjs,default,R3_cmax_only,0.9414863630991455,5.0
Hurink_edata,la23.fjs,default,R4_survival_hv,1.0195676446220119,2.0
Hurink_edata,la23.fjs,default,R5_composite,1.01763733159002,3.0
Hurink_edata,la23.fjs,default,R6_adaptive_weight,0.9371419275381745,6.0
Hurink_edata,la24.fjs,default,R1_survival_only,1.1156590843507792,2.0
Hurink_edata,la24.fjs,default,R2_hv_only,1.1148974056466616,3.0
Hurink_edata,la24.fjs,default,R3_cmax_only,1.1092589142684965,4.0
Hurink_edata,la24.fjs,default,R4_survival_hv,1.1213008875197223,1.0
Hurink_edata,la24.fjs,default,R5_composite,1.0859815804733073,5.0
Hurink_edata,la24.fjs,default,R6_adaptive_weight,1.0817030026078356,6.0
Hurink_edata,la25.fjs,default,R1_survival_only,0.9865196661659568,5.0
Hurink_edata,la25.fjs,default,R2_hv_only,1.0565110614967663,1.0
Hurink_edata,la25.fjs,default,R3_cmax_only,1.0240588485718438,2.0
Hurink_edata,la25.fjs,default,R4_survival_hv,0.9949092098377694,3.0
Hurink_edata,la25.fjs,default,R5_composite,0.9919374491468556,4.0
Hurink_edata,la25.fjs,default,R6_adaptive_weight,0.9700336949923083,6.0
Hurink_edata,la26.fjs,default,R1_survival_only,1.1052273095801173,4.0
Hurink_edata,la26.fjs,default,R2_hv_only,1.110265706335932,3.0
Hurink_edata,la26.fjs,default,R3_cmax_only,1.1327046393542817,2.0
Hurink_edata,la26.fjs,default,R4_survival_hv,1.1019797741255482,6.0
Hurink_edata,la26.fjs,default,R5_composite,1.1356205864994608,1.0
Hurink_edata,la26.fjs,default,R6_adaptive_weight,1.1044988442118324,5.0
Hurink_edata,la27.fjs,default,R1_survival_only,0.8533968074532212,6.0
Hurink_edata,la27.fjs,default,R2_hv_only,0.8558723921077778,5.0
Hurink_edata,la27.fjs,default,R3_cmax_only,0.9426505068179024,1.0
Hurink_edata,la27.fjs,default,R4_survival_hv,0.9038499887150538,2.0
Hurink_edata,la27.fjs,default,R5_composite,0.8926344855772946,4.0
Hurink_edata,la27.fjs,default,R6_adaptive_weight,0.9027123757258158,3.0
Hurink_edata,la28.fjs,default,R1_survival_only,1.0392929033379872,2.0
Hurink_edata,la28.fjs,default,R2_hv_only,1.0254500982189512,3.0
Hurink_edata,la28.fjs,default,R3_cmax_only,1.0478540793475748,1.0
Hurink_edata,la28.fjs,default,R4_survival_hv,1.023492226508755,5.0
Hurink_edata,la28.fjs,default,R5_composite,1.0251380290056775,4.0
Hurink_edata,la28.fjs,default,R6_adaptive_weight,1.0186168539268807,6.0
Hurink_edata,la29.fjs,default,R1_survival_only,0.91477746502274,3.0
Hurink_edata,la29.fjs,default,R2_hv_only,0.9758482140112905,1.0
Hurink_edata,la29.fjs,default,R3_cmax_only,0.8989930674876,5.0
Hurink_edata,la29.fjs,default,R4_survival_hv,0.9136838120282154,4.0
Hurink_edata,la29.fjs,default,R5_composite,0.8942065032972439,6.0
Hurink_edata,la29.fjs,default,R6_adaptive_weight,0.9720924226743609,2.0
Hurink_edata,la30.fjs,default,R1_survival_only,0.9764650202600643,1.0
Hurink_edata,la30.fjs,default,R2_hv_only,0.9138916017563827,5.0
Hurink_edata,la30.fjs,default,R3_cmax_only,0.9377521481796905,4.0
Hurink_edata,la30.fjs,default,R4_survival_hv,0.9571114011734706,2.0
Hurink_edata,la30.fjs,default,R5_composite,0.894031341489136,6.0
Hurink_edata,la30.fjs,default,R6_adaptive_weight,0.9569372303809514,3.0
Hurink_edata,la31.fjs,default,R1_survival_only,1.0325334696673516,4.0
Hurink_edata,la31.fjs,default,R2_hv_only,0.9652199382626456,6.0
Hurink_edata,la31.fjs,default,R3_cmax_only,1.0676821361458808,3.0
Hurink_edata,la31.fjs,default,R4_survival_hv,1.0709382094545443,2.0
Hurink_edata,la31.fjs,default,R5_composite,1.0126702972113053,5.0
Hurink_edata,la31.fjs,default,R6_adaptive_weight,1.0809097993582262,1.0
Hurink_edata,la32.fjs,default,R1_survival_only,0.8592729305072742,4.0
Hurink_edata,la32.fjs,default,R2_hv_only,0.9011568438721739,3.0
Hurink_edata,la32.fjs,default,R3_cmax_only,0.7988352410345919,6.0
Hurink_edata,la32.fjs,default,R4_survival_hv,0.9543548924308825,2.0
Hurink_edata,la32.fjs,default,R5_composite,0.990158141272267,1.0
Hurink_edata,la32.fjs,default,R6_adaptive_weight,0.8170013354236394,5.0
Hurink_edata,la33.fjs,default,R1_survival_only,1.1194422352962072,1.0
Hurink_edata,la33.fjs,default,R2_hv_only,1.0243692668173572,2.0
Hurink_edata,la33.fjs,default,R3_cmax_only,1.018722702432464,3.0
Hurink_edata,la33.fjs,default,R4_survival_hv,1.0129180966612767,5.0
Hurink_edata,la33.fjs,default,R5_composite,1.0166188266439367,4.0
Hurink_edata,la33.fjs,default,R6_adaptive_weight,1.012793428480179,6.0
Hurink_edata,la34.fjs,default,R1_survival_only,0.917613424066188,5.0
Hurink_edata,la34.fjs,default,R2_hv_only,0.9840217371388447,2.0
Hurink_edata,la34.fjs,default,R3_cmax_only,0.9155110933592139,6.0
Hurink_edata,la34.fjs,default,R4_survival_hv,0.9458561078186358,4.0
Hurink_edata,la34.fjs,default,R5_composite,0.9919653874973147,1.0
Hurink_edata,la34.fjs,default,R6_adaptive_weight,0.9541046114567833,3.0
Hurink_edata,la35.fjs,default,R1_survival_only,0.9715161502479878,3.0
Hurink_edata,la35.fjs,default,R2_hv_only,0.8352349595735344,6.0
Hurink_edata,la35.fjs,default,R3_cmax_only,0.9442822191822209,4.0
Hurink_edata,la35.fjs,default,R4_survival_hv,0.9127831451352401,5.0
Hurink_edata,la35.fjs,default,R5_composite,1.0084141145834047,2.0
Hurink_edata,la35.fjs,default,R6_adaptive_weight,1.0487132589194696,1.0
Hurink_edata,la36.fjs,default,R1_survival_only,1.0108256165669078,6.0
Hurink_edata,la36.fjs,default,R2_hv_only,1.0682573939385756,2.0
Hurink_edata,la36.fjs,default,R3_cmax_only,1.0414876309878822,5.0
Hurink_edata,la36.fjs,default,R4_survival_hv,1.0587891392947926,4.0
Hurink_edata,la36.fjs,default,R5_composite,1.066249320991913,3.0
Hurink_edata,la36.fjs,default,R6_adaptive_weight,1.1254222236988802,1.0
Hurink_edata,la37.fjs,default,R1_survival_only,1.1483436335021096,1.0
Hurink_edata,la37.fjs,default,R2_hv_only,1.1344038748113543,2.0
Hurink_edata,la37.fjs,default,R3_cmax_only,1.1095425562101209,5.0
Hurink_edata,la37.fjs,default,R4_survival_hv,1.1271162860048487,3.0
Hurink_edata,la37.fjs,default,R5_composite,1.0917147562427814,6.0
Hurink_edata,la37.fjs,default,R6_adaptive_weight,1.1110838558368692,4.0
Hurink_edata,la38.fjs,default,R1_survival_only,1.0731208916480808,2.0
Hurink_edata,la38.fjs,default,R2_hv_only,1.0590074208578097,3.0
Hurink_edata,la38.fjs,default,R3_cmax_only,1.134982803898323,1.0
Hurink_edata,la38.fjs,default,R4_survival_hv,1.0292752515017876,4.0
Hurink_edata,la38.fjs,default,R5_composite,1.020623657923362,5.0
Hurink_edata,la38.fjs,default,R6_adaptive_weight,0.9687521050502853,6.0
Hurink_edata,la39.fjs,default,R1_survival_only,1.0904533532851017,5.0
Hurink_edata,la39.fjs,default,R2_hv_only,1.123111415424602,1.0
Hurink_edata,la39.fjs,default,R3_cmax_only,1.1009204332616491,3.0
Hurink_edata,la39.fjs,default,R4_survival_hv,1.1067960467804983,2.0
Hurink_edata,la39.fjs,default,R5_composite,1.0967422304787253,4.0
Hurink_edata,la39.fjs,default,R6_adaptive_weight,1.0798209093231388,6.0
Hurink_edata,la40.fjs,default,R1_survival_only,1.1027100876319662,5.0
Hurink_edata,la40.fjs,default,R2_hv_only,1.0816487114530888,6.0
Hurink_edata,la40.fjs,default,R3_cmax_only,1.110509493897114,4.0
Hurink_edata,la40.fjs,default,R4_survival_hv,1.1115564536844689,3.0
Hurink_edata,la40.fjs,default,R5_composite,1.133614580809579,1.0
Hurink_edata,la40.fjs,default,R6_adaptive_weight,1.116430575164776,2.0
