Protocol,dataset,instance,variant,reward_scheme,seed,HV_local,Spread,Cmax_best,TEC_best,WB_best,NSol,Time,Execution_device,Extension_seed_scheme,Torch_CUDA_available,Entropy_all,Entropy_last20,Transition_gen,Transition_reason,Reward_HV_corr,PPO_update_count,PPO_rollout_sizes,PPO_policy_loss_mean,PPO_value_loss_mean,PPO_entropy_mean,BC_samples,BC_loss,BC_accuracy,BC_entropy,BC_final_loss,BC_final_accuracy,BC_final_entropy,Operator_counts,front_pickle,Front_points_raw,Front_points_unique,HV_common
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R1_survival_only,survival,43,870547.4136917567,0.6421875390559284,62.03021821874636,1825.58325258294,12.99999999999999,60,79.92728018760681,cpu,sha256(dataset/filename)+42,False,0.991400848175274,0.8756044340753463,70,coverage_latest_guard,0.5586255689481466,2,"[16,14]",-0.0062324657218191,1.672605186700821,2.1469221711158752,70,2.1747904821236927,0.2068055567145347,2.2460202984015147,1.970157265663147,0.3000000119209289,2.116856575012207,"[9,7,14,8,10,11,12,10,11,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed43.pkl,60,60,0.9494606139402035
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,42,1782850.3704667382,0.5594900474138917,64.06740087748946,1766.8335396650095,12.999999999999991,89,101.86175966262816,cpu,sha256(dataset/filename)+42,False,0.9883499180516082,0.8326361203320871,70,coverage_latest_guard,1.0,2,"[16,14]",-0.0061961868611568,0.0002918284881161,2.2658916115760803,70,2.207341049909592,0.1854861125846703,2.2630407027403514,2.053285360336304,0.3285714387893677,2.1919140815734863,"[7,9,13,9,10,8,11,14,12,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed42.pkl,89,89,0.9628991443490325
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,45,1051729.6038748843,0.7286114302283598,61.87236528885261,1797.0511011670433,14.999999999999991,60,54.87761569023132,cpu,sha256(dataset/filename)+42,False,0.995357916949479,0.894345244566591,70,coverage_latest_guard,1.0,2,"[16,14]",-0.0047480821335099,0.0008340565668731,2.256239801645279,70,2.211286909182866,0.1716666682064533,2.2657322676976523,2.0702974796295166,0.2571428716182709,2.1966116428375244,"[9,8,10,12,13,9,10,9,11,9]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed45.pkl,60,60,0.9291139358346434
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,46,1121108.254802249,0.6306572293379692,68.44401986994421,1800.5310287496422,12.99999999999999,100,54.94782829284668,cpu,sha256(dataset/filename)+42,False,0.9799268605154234,0.8854634980487914,41,coverage_stagnation,1.0,4,"[16,16,16,11]",-0.0066688886297261,0.0002114457165021,2.203079253435135,41,2.124259192943573,0.2602083360031247,2.231582666039466,1.86841082572937,0.4634146392345428,2.092500925064087,"[17,9,8,8,12,8,7,10,7,14]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed46.pkl,100,100,0.8129870842800366
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,44,932679.153088344,0.6006609349172001,59.88841092926869,1812.1913604038316,12.99999999999999,82,56.76293754577637,cpu,sha256(dataset/filename)+42,False,0.9921702723131086,0.8568636235841012,70,coverage_latest_guard,1.0,2,"[16,14]",-0.003800668095728,0.0004867852967436,2.2584634721279144,70,2.210564709901809,0.1640277791023254,2.264327102502187,2.046825885772705,0.2714285850524902,2.18900728225708,"[8,8,13,10,13,10,11,10,10,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed44.pkl,82,82,1.0273135919607637
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,50,839285.8880286756,0.6349704282073152,60.220166874516686,1787.2169655380076,13.0,71,54.75770258903504,cpu,sha256(dataset/filename)+42,False,0.9870948904700324,0.8099117421817807,67,coverage_stagnation,1.0,2,"[16,16]",-0.0065164295956492,0.0004024561542337,2.244439423084259,67,2.1994024884700774,0.1741666682561238,2.252472859621048,2.0526838302612305,0.2686567306518554,2.185541868209839,"[7,11,11,9,10,11,14,13,8,6]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed50.pkl,71,71,1.0309240703347076
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,51,1289545.5202478503,0.7037585833521395,62.27759405708736,1807.388643434836,12.999999999999986,99,54.0317165851593,cpu,sha256(dataset/filename)+42,False,0.9599824573833208,0.7349485002168009,62,coverage_stagnation,1.0,3,"[16,16,6]",-0.0091441326464215,0.0017475865515355,1.956928700208664,62,2.186052169203758,0.2013750030100345,2.258986053466797,1.994187593460083,0.3225806355476379,2.166569709777832,"[15,10,17,14,13,9,5,6,6,5]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed51.pkl,99,99,0.9476054791003005
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,42,1360775.9523642887,0.6008742773371539,61.47127941959434,1779.1333794386708,12.999999999999991,100,55.11012172698975,cpu,sha256(dataset/filename)+42,False,0.9868431074710416,0.8341392454337949,70,coverage_latest_guard,0.7996030490693078,2,"[16,14]",-0.0035209450766808,0.0004656292030063,2.258870154619217,70,2.2160793495178224,0.1685069459180037,2.263468312422434,2.097578763961792,0.2428571432828903,2.2053821086883545,"[7,10,10,9,10,8,11,16,12,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed42.pkl,100,100,0.9483097651992843
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,43,986031.0400693008,0.6630257020252239,59.23795720182329,1772.097018159296,12.99999999999999,80,53.88003826141357,cpu,sha256(dataset/filename)+42,False,0.9849366872507334,0.8252574989159952,70,coverage_latest_guard,0.9149175604278544,2,"[16,14]",-0.0028467242102898,0.0003970825357555,2.277280420064926,70,2.2215991405646007,0.1744791681071122,2.269550406138102,2.0671231746673584,0.2571428716182709,2.189542531967163,"[10,8,15,7,8,9,10,12,14,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed43.pkl,80,80,1.0735637671699045
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,47,815057.0607900887,0.5858988914357316,62.65268646476436,1791.8218564006145,12.999999999999991,72,81.38507151603699,cpu,sha256(dataset/filename)+42,False,0.9579523251960872,0.7591760034688151,62,coverage_stagnation,1.0,3,"[16,16,6]",-0.0105305758899905,9.786157503792008e-05,1.9622856577237449,62,2.1733036655187608,0.2009062534570694,2.2484158754348758,1.9720362424850464,0.2903225719928741,2.1273610591888428,"[8,8,23,13,12,9,7,7,7,6]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed47.pkl,72,72,0.968238487172624
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,48,1809498.937584085,0.6248646175816889,62.57974303584318,1825.331993404614,12.999999999999986,95,74.7964277267456,cpu,sha256(dataset/filename)+42,False,0.9973810090810412,0.9284318117920506,70,coverage_latest_guard,1.0,2,"[16,14]",-0.0044544398551806,0.0029308521679922,2.2694601714611053,70,2.228354490995407,0.1910069458683332,2.2784518019358315,2.090566873550415,0.2571428716182709,2.2136058807373047,"[10,10,9,9,10,10,11,11,12,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed48.pkl,95,95,0.8892543756827048
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R2_hv_only,hv,49,1194477.26632737,0.7495431320118533,60.690809405134544,1807.2841966148776,12.999999999999982,60,75.09881162643433,cpu,sha256(dataset/filename)+42,False,0.9902081360515608,0.8642422450001931,70,coverage_latest_guard,0.9999999999999998,2,"[16,14]",-0.0113779165881826,0.0010251500989397,2.226450115442276,70,2.214915250937144,0.1813541679581006,2.269137024084727,2.066003799438477,0.2714285850524902,2.197172880172729,"[9,8,9,8,13,11,11,10,14,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed49.pkl,60,60,0.9693980440386137
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,44,1554193.086036549,0.6472566159332798,65.0038044803899,1740.7382851715586,12.999999999999991,82,69.935622215271,cpu,sha256(dataset/filename)+42,False,0.9774113015016967,0.8153984349425499,62,coverage_stagnation,0.8102341876243044,3,"[16,16,6]",-0.007404085365124,0.0009921227331991,2.168599367141724,62,2.198192693591118,0.1631666691042483,2.2559909880161286,2.033198356628418,0.2580645084381103,2.171354055404663,"[9,14,9,14,16,7,8,10,6,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed44.pkl,82,82,0.9338418955185265
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,45,1642295.5812509602,0.5326178992719537,61.84917280062526,1805.092390197171,13.999999999999996,70,55.3526828289032,cpu,sha256(dataset/filename)+42,False,0.9816010637159492,0.913086055057836,44,coverage_stagnation,0.8156599298110345,4,"[16,16,16,8]",-0.0059900595806539,0.0006685407583972,2.264567002654076,44,2.1446042889356614,0.2395833341404795,2.2339069271087646,1.9105048179626465,0.3636363744735718,2.1111268997192383,"[13,8,9,10,11,7,17,10,9,6]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed45.pkl,70,70,0.8902696348242879
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,46,1037340.5553206018,0.6576047074798854,65.62102242317256,1769.84689255381,12.99999999999999,92,54.07714533805847,cpu,sha256(dataset/filename)+42,False,0.9887849392685524,0.864242245000193,70,coverage_latest_guard,0.7878280657657248,2,"[16,14]",-0.0025381964842381,0.0004346964360593,2.2655251026153564,70,2.2167318975925445,0.1696527794003486,2.259137554566065,2.113213539123535,0.2571428716182709,2.193490505218506,"[7,10,8,12,14,10,10,9,13,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed46.pkl,92,92,0.9126997801137813
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,47,788689.2055112259,0.6515130223833702,61.09051738380348,1828.5365194935812,12.999999999999991,63,54.728360176086426,cpu,sha256(dataset/filename)+42,False,0.9766746138137936,0.791170931690536,64,coverage_stagnation,0.7277498634798409,3,"[16,16,4]",-0.0076396168054391,0.000233218401263,2.0534948309262595,64,2.169786393642425,0.19875,2.245775068998337,1.9743202924728396,0.25,2.1202871799468994,"[9,9,17,14,12,11,8,8,6,6]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed47.pkl,63,63,0.9744743248299171
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,48,1096809.3408283738,0.53715514635244,62.93048309020694,1823.483232242061,12.999999999999991,73,54.509780406951904,cpu,sha256(dataset/filename)+42,False,0.996067081812915,0.9284318117920506,70,coverage_latest_guard,0.7077531000048202,2,"[16,14]",-0.0040550479357719,0.0027661313288263,2.2726965844631195,70,2.2184442349274955,0.1838541680574417,2.270279513994853,2.0697171688079834,0.3000000119209289,2.1994738578796387,"[10,10,8,9,10,10,11,12,12,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed48.pkl,73,73,0.8912891223721973
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,49,1045404.6184379632,0.5331426566127621,59.399163771137786,1776.0713437548416,12.99999999999999,74,54.4333336353302,cpu,sha256(dataset/filename)+42,False,0.9919327090804184,0.9229451190312814,70,coverage_latest_guard,0.8260256772871263,2,"[16,14]",-0.0061285688259106,0.0005581773084486,2.2568435668945312,70,2.2249949649969736,0.1698263903955618,2.269601400693257,2.1134727001190186,0.2285714298486709,2.207010269165039,"[9,8,9,8,12,11,9,13,13,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed49.pkl,74,74,0.9887630669033294
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,50,1357521.24001899,0.623690985684296,65.10319371758982,1832.2972018771368,12.999999999999991,77,54.41042351722717,cpu,sha256(dataset/filename)+42,False,0.9355232473810784,0.7324680576594473,53,coverage_stagnation,0.8126524104645326,3,"[16,16,15]",-0.0133876772151175,0.0007911559050626,1.8187004327774048,53,2.157925208210945,0.1888169667311012,2.2430504298210145,1.935885071754456,0.2830188572406769,2.109431743621826,"[26,16,8,9,8,5,5,8,7,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed50.pkl,77,77,0.874296902903259
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,42,1362493.3769883434,0.6769681628469083,62.183195423296695,1768.7972158006205,12.999999999999991,69,53.969849586486816,cpu,sha256(dataset/filename)+42,False,0.9379211141958644,0.7423271216328927,55,coverage_stagnation,0.7032117064747863,3,"[16,16,13]",-0.012486201035081,0.7329335411389669,1.9172606666882832,55,2.12210307598114,0.2537432048469782,2.216952728629112,1.8987494707107544,0.3818181753158569,2.064678907394409,"[20,21,13,7,5,5,7,8,6,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed42.pkl,69,69,1.0180051041327371
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R3_cmax_only,cmax,51,1113328.0778481816,0.6261661862839715,64.41470317389641,1818.3248685261003,12.999999999999991,63,64.13188886642456,cpu,sha256(dataset/filename)+42,False,0.9864962747234692,0.7290730039024168,70,coverage_latest_guard,0.75227916310155,2,"[16,14]",-0.0068079702635128,0.0004534508223059,2.248053759336472,70,2.2217798872788745,0.1885763904949029,2.275603007475535,2.057455778121948,0.3285714387893677,2.206796884536743,"[12,9,9,7,9,16,7,10,12,9]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed51.pkl,63,63,0.8788175728223475
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,44,1082379.6628817788,0.5784083105485288,61.31102150117778,1789.4354132322603,12.999999999999991,97,65.45382881164551,cpu,sha256(dataset/filename)+42,False,0.9933472546445982,0.8612359947967773,70,coverage_latest_guard,0.6232570119744946,2,"[16,14]",-0.0143063113292942,0.5766193717718124,2.2517746090888977,70,2.1864522850513457,0.2022916682561238,2.253706409931183,2.004688262939453,0.3000000119209289,2.1518115997314453,"[9,8,14,9,12,9,11,10,10,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed44.pkl,97,97,0.9990062585116752
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,47,1998281.538790363,0.6712157061516489,62.14299634537497,1807.1227164412069,12.999999999999982,80,52.7079758644104,cpu,sha256(dataset/filename)+42,False,0.9937426134355036,0.9358104332081424,69,coverage_stagnation,0.5957184149517198,2,"[16,15]",-0.00845398405739,0.4092477038502693,2.2219876050949097,69,2.1904212029774985,0.1916250011324882,2.255922890504201,2.032646656036377,0.2753623127937317,2.1745800971984863,"[9,8,11,9,11,10,11,9,14,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed47.pkl,80,80,0.9365233935400127
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,48,1526762.7980573932,0.6738080874199951,61.44227738828359,1789.5436309501274,14.999999999999986,92,52.46989417076111,cpu,sha256(dataset/filename)+42,False,0.9973810090810415,0.9284318117920506,70,coverage_latest_guard,0.65572925141436,2,"[16,14]",-0.0052899295530686,0.4105807654559612,2.2908493280410767,70,2.1691123799482983,0.1984722238282362,2.243267574707667,1.9805247783660889,0.2714285850524902,2.119455337524414,"[10,10,8,9,10,10,11,11,12,9]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed48.pkl,92,92,0.9001302493186778
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,45,2253738.557930867,0.6302684949819095,63.34627314337023,1773.935207440908,12.999999999999986,46,75.57678890228271,cpu,sha256(dataset/filename)+42,False,0.986947349555614,0.7416973069775,70,coverage_latest_guard,0.5585721083154672,2,"[16,14]",-0.0104671888693701,0.616183876991272,2.219568431377411,70,2.170270301103592,0.2097569459180037,2.2504893251260123,1.9670828580856323,0.3000000119209289,2.1381325721740723,"[8,7,7,13,15,9,10,9,12,10]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed45.pkl,46,46,0.953563633686701
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,43,507336.02361078735,0.6363864962834257,61.41039365725866,1777.2408658181232,12.999999999999991,62,80.26481699943542,cpu,sha256(dataset/filename)+42,False,0.9556914685106742,0.760438117468745,62,coverage_stagnation,0.6766230329678072,3,"[16,16,6]",-0.0057552319299756,0.9138591016332308,1.863413751125336,62,2.147651796936989,0.2048854196071624,2.234301445484161,1.910284757614136,0.3225806355476379,2.083340167999268,"[10,9,11,21,16,8,8,5,5,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed43.pkl,62,62,1.031508565900492
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,50,1276526.6094605608,0.6798029204384703,63.07884731961156,1807.1262788132929,13.0,65,53.33483386039734,cpu,sha256(dataset/filename)+42,False,0.9902963245209324,0.8439983094072402,70,coverage_latest_guard,0.6604363927888326,2,"[16,14]",-0.0119967848627959,0.5641574040055275,2.208388775587082,70,2.1722150099277497,0.1847569461166858,2.242923537890116,1.9891483783721924,0.2571428716182709,2.152724027633667,"[7,9,9,9,10,13,12,9,14,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed50.pkl,65,65,0.9470960531845052
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,46,2372248.958395125,0.6538132480233523,63.22881546976052,1747.4122563437677,12.999999999999991,88,71.8607611656189,cpu,sha256(dataset/filename)+42,False,0.9309206935957444,0.6505149978319905,53,coverage_stagnation,0.5742286627720475,3,"[16,16,15]",-0.0137936864319527,0.5401446794470152,1.6651623447736104,53,2.1056881564855576,0.2284970264695584,2.211382078528404,1.8652924299240112,0.3207547068595886,2.0524444580078125,"[29,12,7,6,9,6,8,6,9,8]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed46.pkl,88,88,0.9239629994158343
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,49,944922.648215698,0.6642079638081431,61.04000073026111,1797.974929025537,12.99999999999999,62,57.21702527999878,cpu,sha256(dataset/filename)+42,False,0.9754648950323728,0.8568636235841011,64,coverage_stagnation,0.6614480972876484,3,"[16,16,4]",-0.0104586409094432,0.3374841571009407,1.97792649269104,64,2.141290125846863,0.23984375,2.237127867937088,1.8885507583618164,0.3125,2.073492765426636,"[11,8,10,14,14,16,7,7,6,7]",results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed49.pkl,62,62,0.9788250351304026
