Fold,dataset,instance,Budget,variant,HV_fixed,HV_expanded_1p5,IGDplus_fixed,Cmax_best,TEC_best,WB_best,NSol,elapsed_seconds,cpu_seconds,learning_time,Initial_evaluations,Offspring_evaluations,Online_PPO_samples,Online_PPO_collected_transitions,Online_PPO_discarded_singletons,PPO_controlled_actions,Online_PPO_updates,Online_PPO_optimizer_steps,Transition_gen,Operator_entropy,Policy_parameter_L2_drift
1,Hurink_edata,la16.fjs,50,XPrePPO_Online_R16,0.9475454091141349,2.6477689742780903,0.0725299218237399,1672.9790690666769,55845.33073484454,161.9999999999995,15.5,38.692310094833374,38.54661626649977,0.01310576265677805,100.0,5000.0,15.0,15.0,0.0,15.0,1.0,4.0,35.0,0.8772480623330972,0.12375515574586575
1,Hurink_edata,la16.fjs,100,ScratchNoBC_R16,1.1067478412624496,2.9534176765304085,0.059127199305831865,1512.8971757555978,53880.59896119079,161.99999999999935,23.0,78.68301844596863,78.29286800399996,0.0358207067474722,100.0,10000.0,33.0,33.0,0.0,33.0,2.5,10.0,67.0,0.9942800119079243,0.25894269237926115
1,Hurink_edata,la16.fjs,100,UCBOnly,1.1189414332830174,2.9771084821745113,0.05345426437985555,1513.6290914002857,53715.913838014865,161.99999999999935,20.0,77.14643120765686,76.78610076949963,0.0,100.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9976426139241992,0.0
1,Hurink_edata,la16.fjs,100,XPrePPO_Frozen,1.0095558009638088,2.7700968820361984,0.09126978271480315,1572.206818910854,54388.4286165378,161.99999999999943,16.0,75.18567538261414,74.87813259450013,0.0,100.0,10000.0,0.0,0.0,0.0,33.0,0.0,0.0,67.0,0.8626006024320634,0.0
1,Hurink_edata,la16.fjs,100,XPrePPO_Online_R16,1.0095558009638088,2.7700968820361984,0.09126978271480315,1572.206818910854,54388.4286165378,161.99999999999943,16.0,72.3665019273758,72.00933748600028,0.03636668017134065,100.0,10000.0,33.0,33.0,0.0,33.0,2.5,10.0,67.0,0.8626006024320634,0.18193513172172784
1,Hurink_edata,la16.fjs,200,ScratchNoBC_R16,1.1899387155252947,3.1129632386486312,0.04145056101724297,1423.576807943502,52310.06199409583,161.99999999999932,26.0,152.88970375061035,152.19003302949977,0.1174823930487036,100.0,20000.0,133.0,133.0,0.0,133.0,9.0,36.0,67.0,0.9926904495488202,0.7323129149334768
1,Hurink_edata,la16.fjs,200,UCBOnly,1.155627388996327,3.047037698725968,0.05037743584240048,1428.7497234176394,52414.04747663371,161.99999999999935,29.0,152.76154613494873,152.1104502344997,0.0,100.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9976535422636372,0.0
1,Hurink_edata,la16.fjs,200,XPrePPO_Frozen,1.0019841275811052,2.751895016838842,0.09521486521814754,1503.3649390740984,53690.34263386388,161.99999999999935,28.0,144.95514225959778,144.32852703149956,0.0,100.0,20000.0,0.0,0.0,0.0,133.0,0.0,0.0,67.0,0.6380512238398127,0.0
1,Hurink_edata,la16.fjs,200,XPrePPO_Online_R16,0.9933892737459795,2.7353708303047117,0.09887257945315055,1499.261673442894,53780.706237294464,161.99999999999937,19.0,146.41774249076843,145.67522990299994,0.12050556903704995,100.0,20000.0,133.0,133.0,0.0,133.0,9.0,36.0,67.0,0.6510796395228317,0.3432031653819849
1,Hurink_edata,la24.fjs,50,ScratchNoBC_R16,1.139313098050402,3.0334992090665356,0.05266486053734925,2038.5006097292815,80731.29777797016,229.9999999999993,10.0,49.9893901348114,49.745637918000284,0.014193939510732851,100.0,5000.0,15.0,15.0,0.0,15.0,1.0,4.0,35.0,0.9876061545268167,0.13083669544196824
1,Hurink_edata,la24.fjs,50,UCBOnly,1.1318076005019755,3.0104287717082143,0.04858190556794046,2033.942070864407,80977.36944225628,229.9999999999993,11.5,49.088165044784546,48.95819962949918,0.0,100.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9982510515149292,0.0
1,Hurink_edata,la24.fjs,50,XPrePPO_Frozen,1.08878724433296,2.9242007656275257,0.0735911430278481,2063.7285027282696,81591.68945589961,229.9999999999993,10.5,49.02473855018616,48.84242049099885,0.0,100.0,5000.0,0.0,0.0,0.0,15.0,0.0,0.0,35.0,0.8772480623330972,0.0
1,Hurink_edata,la24.fjs,50,XPrePPO_Online_R16,1.08878724433296,2.9242007656275257,0.0735911430278481,2063.7285027282696,81591.68945589961,229.9999999999993,10.5,47.9692907333374,47.77604246200008,0.013189455959945851,100.0,5000.0,15.0,15.0,0.0,15.0,1.0,4.0,35.0,0.8772480623330972,0.12090793743117105
1,Hurink_edata,la24.fjs,100,ScratchNoBC_R16,1.0927822707987527,2.9278920286382992,0.04979169291410543,1944.4906457372967,79050.71872006844,229.9999999999993,17.5,97.63363695144653,97.22436114600077,0.034182175993919345,100.0,10000.0,34.5,34.5,0.0,34.5,2.5,10.0,65.5,0.9935224272003882,0.2603725192547416
1,Hurink_edata,la24.fjs,100,UCBOnly,1.1478926021452311,3.033274379698315,0.03688266837430583,1930.3288464839509,78846.23506585206,229.99999999999926,16.5,94.46819865703583,94.04270329599967,0.0,100.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9970583393912164,0.0
1,Hurink_edata,la24.fjs,100,XPrePPO_Frozen,1.0315197491042127,2.8114518259852215,0.0701998554602818,1993.3205723620651,79832.05253680793,229.9999999999993,13.5,94.73926818370819,94.36648880499979,0.0,100.0,10000.0,0.0,0.0,0.0,34.5,0.0,0.0,65.5,0.8452570147130574,0.0
1,Hurink_edata,la24.fjs,100,XPrePPO_Online_R16,1.0364354041852468,2.820914389854271,0.07113950873663664,1988.0692992913946,79877.29238754496,229.9999999999993,14.0,93.96178209781647,93.48647443850041,0.0350512997247278,100.0,10000.0,34.5,34.5,0.0,34.5,2.5,10.0,65.5,0.8452570147130574,0.16590515817803564
1,Hurink_edata,la24.fjs,200,ScratchNoBC_R16,1.142332696940901,3.022385176762283,0.02715863626093671,1808.5410804511712,76574.4885863497,229.9999999999992,18.5,188.67984092235565,187.9848121165005,0.11630123853683469,100.0,20000.0,134.5,134.5,0.0,134.5,9.0,36.0,65.5,0.993299277287333,0.7407635752343453
1,Hurink_edata,la24.fjs,200,UCBOnly,1.1348625709222278,3.009080760981464,0.032277260068220834,1822.77120423499,76711.35575126183,229.9999999999992,20.5,187.4918954372406,186.74641561350018,0.0,100.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.997326138534971,0.0
1,Hurink_edata,la24.fjs,200,XPrePPO_Frozen,0.9981322458283679,2.745168533992322,0.06585385061809239,1920.9891127440442,78656.3341317795,229.9999999999993,15.5,186.74456024169922,185.72418133549945,0.0,100.0,20000.0,0.0,0.0,0.0,134.5,0.0,0.0,65.5,0.6392439875210316,0.0
1,Hurink_edata,la24.fjs,200,XPrePPO_Online_R16,0.9885205742959049,2.7265310890759666,0.06885020133514863,1925.7609139385768,78707.74024816218,229.9999999999993,14.5,190.58243095874784,189.5842052905,0.12122357496991751,100.0,20000.0,134.5,134.5,0.0,134.5,9.0,36.0,65.5,0.6604124727194286,0.36525653665774915
1,Hurink_edata,la26.fjs,50,ScratchNoBC_R16,1.0351322658323399,2.8220592876358417,0.09627923378388198,2591.0074444725597,119858.21147208291,85.99999999999955,17.5,67.0025463104248,66.51286421999976,0.01368006039410825,100.0,5000.0,15.0,15.0,0.0,15.0,1.0,4.0,35.0,0.9877534157975902,0.12861592799156513
1,Hurink_edata,la26.fjs,50,UCBOnly,1.030060554315979,2.8172858479766427,0.1008536146531185,2587.135107469122,120500.44341346281,86.4999999999996,13.5,58.989291191101074,58.81415515400022,0.0,100.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9982510515149292,0.0
1,Hurink_edata,la26.fjs,50,XPrePPO_Frozen,0.9804276770164915,2.719463203387553,0.11898626167461862,2634.1453363783976,121102.45608686896,85.99999999999966,15.5,61.78868556022644,61.43286150450058,0.0,100.0,5000.0,0.0,0.0,0.0,15.0,0.0,0.0,35.0,0.8772480623330972,0.0
1,Hurink_edata,la26.fjs,50,XPrePPO_Online_R16,0.9804276770164915,2.719463203387553,0.11898626167461862,2634.1453363783976,121102.45608686896,85.99999999999966,15.5,58.60183846950531,58.341488211999604,0.012965077534317901,100.0,5000.0,15.0,15.0,0.0,15.0,1.0,4.0,35.0,0.8772480623330972,0.12305920406381729
1,Hurink_edata,la26.fjs,100,ScratchNoBC_R16,1.162460038471763,3.0599184368793493,0.04936732533610419,2390.451116467535,116702.65837147564,81.99999999999943,17.0,121.85031914710999,121.17642501249975,0.0280203740112483,100.0,10000.0,30.0,30.0,0.0,30.0,2.0,8.0,70.0,0.994051960776697,0.2265433420805683
1,Hurink_edata,la26.fjs,100,UCBOnly,1.165498441681752,3.0668656962505674,0.04341792944094129,2392.763636573622,116199.26165175543,82.49999999999949,14.5,116.00397002696991,115.5048751989998,0.0,100.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9984288996973629,0.0
1,Hurink_edata,la26.fjs,100,XPrePPO_Frozen,1.0941741662681377,2.9301535027553793,0.08362353991143881,2448.0268476815972,117679.96651349858,81.99999999999972,18.0,119.08869743347168,118.476023266001,0.0,100.0,10000.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,0.8967116789077807,0.0
1,Hurink_edata,la26.fjs,100,XPrePPO_Online_R16,1.0941741662681377,2.9301535027553793,0.08362353991143881,2448.0268476815972,117679.96651349858,81.99999999999972,18.0,111.94046580791473,111.43359336150024,0.0254436819814145,100.0,10000.0,30.0,30.0,0.0,30.0,2.0,8.0,70.0,0.897295098463883,0.14607324218079898
1,Hurink_edata,la26.fjs,200,ScratchNoBC_R16,1.1882439524915829,3.1141700235926297,0.045953057414976475,2182.931463780261,113753.45361440248,81.99999999999926,24.5,233.13478362560272,231.9575117355007,0.09513967717066404,100.0,20000.0,107.5,107.5,0.0,107.5,7.0,28.0,92.5,0.993091880883846,0.6233707815534393
1,Hurink_edata,la26.fjs,200,UCBOnly,1.2074063211287787,3.147022288982913,0.0314152018632035,2197.691332880172,113003.90438771098,81.99999999999932,19.5,230.09543216228485,229.05904377549996,0.0,100.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9979074434159134,0.0
1,Hurink_edata,la26.fjs,200,XPrePPO_Frozen,1.0768139257042912,2.8967716055134494,0.10229846691583018,2316.8010181752434,115221.32499189669,81.9999999999996,23.0,226.86269962787628,225.67640813950038,0.0,100.0,20000.0,0.0,0.0,0.0,107.5,0.0,0.0,92.5,0.742773126354231,0.0
1,Hurink_edata,la26.fjs,200,XPrePPO_Online_R16,1.0922375325915914,2.9276504495448004,0.09612107996091958,2308.87317404838,114916.2431461152,81.9999999999996,21.0,228.09696924686432,227.03411876399966,0.1035390892066061,100.0,20000.0,107.5,107.5,0.0,107.5,7.0,28.0,92.5,0.7358779430343141,0.32580787549772683
1,Hurink_edata,la34.fjs,50,ScratchNoBC_R16,0.874345317234509,2.5039909488160648,0.1354433038757839,3678.927004260833,159967.5465809831,406.99999999999943,10.0,88.24750173091888,87.92507656199996,0.0132124223746359,100.0,5000.0,15.0,15.0,0.0,15.0,1.0,4.0,35.0,0.9884806287693519,0.13009359970427345
1,Hurink_edata,la34.fjs,50,UCBOnly,0.9152528682033626,2.583898680696465,0.11757603533170989,3667.014376902169,159882.77628700685,406.9999999999992,9.0,82.7872906923294,82.4135328274997,0.0,100.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9982510515149292,0.0
1,Hurink_edata,la34.fjs,50,XPrePPO_Frozen,0.7966959429938885,2.343763169582125,0.160685961611388,3738.910095263686,160606.27608756616,406.9999999999996,9.5,83.62479424476624,83.33119104399975,0.0,100.0,5000.0,0.0,0.0,0.0,15.0,0.0,0.0,35.0,0.8772480623330972,0.0
1,Hurink_edata,la34.fjs,50,XPrePPO_Online_R16,0.7966959429938885,2.343763169582125,0.160685961611388,3738.910095263686,160606.27608756616,406.9999999999996,9.5,86.0648444890976,85.81762856900059,0.01411809958517545,100.0,5000.0,15.0,15.0,0.0,15.0,1.0,4.0,35.0,0.8772480623330972,0.1199709944241467
1,Hurink_edata,la34.fjs,100,ScratchNoBC_R16,0.9612249170639813,2.6715926203920217,0.1198673762200601,3458.302340851038,155956.64422155885,406.9999999999991,14.0,154.59243750572205,153.9885275155002,0.02645075833424925,100.0,10000.0,30.0,30.0,0.0,30.0,2.0,8.0,70.0,0.9929963204762301,0.22984070127440454
