dataset,instance,variant,reward_scheme,seed,front_pickle_resolved,front_points_raw,front_points_unique_nondominated,pearson_cmax_tec,spearman_cmax_tec,correlation_status
Brandimarte,Mk01.fjs,Random,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed49.pkl,61,61,0.24342851734309992,-0.03331614643530759,computed
Brandimarte,Mk01.fjs,Random,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed44.pkl,90,90,-0.23820540210450786,-0.2671764837730093,computed
Brandimarte,Mk01.fjs,Random,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed43.pkl,72,72,-0.17217783668251893,-0.18928023040206213,computed
Brandimarte,Mk01.fjs,Random,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed48.pkl,60,60,-0.30811337850454645,-0.27733088820248225,computed
Brandimarte,Mk01.fjs,Random,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed50.pkl,89,89,0.27580803485369765,0.2915244426769104,computed
Brandimarte,Mk01.fjs,Random,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed46.pkl,95,95,-0.07243702767716138,-0.14072293208493125,computed
Brandimarte,Mk01.fjs,Random,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed51.pkl,81,81,-0.13022292543245853,-0.3474028906955736,computed
Brandimarte,Mk01.fjs,Random,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed42.pkl,62,62,-0.3366921273319823,-0.4600042810200827,computed
Brandimarte,Mk01.fjs,Random,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed45.pkl,96,96,-0.03905752532228728,-0.199927427378368,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed42.pkl,70,70,-0.7206170786193201,-0.7941456928454774,computed
Brandimarte,Mk01.fjs,Random,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_Random_composite_seed47.pkl,83,83,-0.07188952474756335,-0.19964946164218536,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed43.pkl,82,82,-0.550109946208753,-0.5310353836193195,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed48.pkl,70,70,-0.3313447277240732,-0.3247134983815939,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed44.pkl,100,100,0.29615023297038606,0.24136575708922203,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed49.pkl,74,74,-0.3588046042849863,-0.24273390368001677,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed47.pkl,100,100,-0.11512253683202524,-0.13190598203647041,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed45.pkl,99,99,-0.4789096514032433,-0.5350550883203546,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed42.pkl,100,100,-0.2662967465917184,-0.29603115551073383,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed50.pkl,100,100,0.20782285557411886,0.18374547702387228,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed51.pkl,84,84,-0.4824148725726817,-0.48372677000803205,computed
Brandimarte,Mk01.fjs,UniformFixed,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UniformFixed_composite_seed46.pkl,99,99,0.18130007423692146,0.11281045916770584,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed45.pkl,52,52,0.7291989242442856,0.5154956031759583,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed43.pkl,100,100,0.26734403307143495,0.24942918779157225,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed44.pkl,100,100,0.42605152896833703,-0.04017042734069285,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed46.pkl,67,67,0.024412533194035052,-0.05535324110272681,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed47.pkl,100,100,0.5935127933094957,0.5243115770366045,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed51.pkl,67,67,0.0992984011485312,0.10060960405189205,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed42.pkl,93,93,-0.4363124857675166,-0.5352183076598244,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed49.pkl,62,62,0.08714885720869721,0.15162427604908446,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed48.pkl,74,74,-0.00781406823834103,-0.03188495942533174,computed
Brandimarte,Mk01.fjs,ProbabilityMatching,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_ProbabilityMatching_composite_seed50.pkl,70,70,0.37734927542114344,0.3501797791367612,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed45.pkl,91,91,-0.001551332879641059,0.025577681060240776,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed43.pkl,100,100,0.012130059080695983,-0.1359015901590159,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed44.pkl,100,100,-0.21810405165025926,-0.2488546183091049,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed46.pkl,100,100,-0.32235169447172685,-0.4130481748194671,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed47.pkl,97,97,-0.5308743915302623,-0.598408889194038,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed48.pkl,76,76,0.22624272842145307,0.03765355751233394,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed49.pkl,75,75,-0.26556468664976574,-0.32576565815042885,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed42.pkl,67,67,-0.26269343905437037,-0.281033622723813,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed51.pkl,82,82,-0.2492040873314443,-0.23188232293612598,computed
Brandimarte,Mk01.fjs,AdaptivePursuit,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptivePursuit_composite_seed50.pkl,92,92,0.23948652062362202,0.2476909739847137,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed43.pkl,77,77,-0.1465295178060582,-0.3118513509199495,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed44.pkl,100,100,0.40960012341261276,0.06586937737500913,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed45.pkl,46,46,0.5474809695966574,0.19888991674375578,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed47.pkl,100,100,-0.10205330986592957,-0.25736205247414395,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed46.pkl,62,62,0.13805419169897917,0.06653571087791658,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed48.pkl,100,100,0.41454791639035987,0.3742319140013159,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed49.pkl,64,64,-0.3448401269641505,-0.5070915899827338,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed50.pkl,92,92,-0.4035798728646329,-0.32326750806480103,computed
Brandimarte,Mk01.fjs,UCBOnly,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_UCBOnly_composite_seed51.pkl,99,99,0.011471914801485232,-0.05708101422387136,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed43.pkl,80,80,-0.13552113950004907,-0.4851351114517594,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed42.pkl,100,100,0.38771969161486053,0.4352853637434463,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed44.pkl,72,72,-0.1067965170872639,-0.33428463475125764,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed46.pkl,47,47,0.2102113385597008,-0.02382053654024052,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed45.pkl,55,55,-0.0825341067500668,-0.1040174633516699,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed47.pkl,100,100,0.0943728919295681,0.0824674837699122,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed48.pkl,72,72,-0.191691103757624,-0.30403884494179695,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed49.pkl,88,88,-0.29627722196621015,-0.3637924658460307,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed50.pkl,55,55,0.12334519922369251,0.055266955266955284,computed
Brandimarte,Mk01.fjs,PPOOnly,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_PPOOnly_composite_seed51.pkl,81,81,0.13167641684974166,0.07850045167118339,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed42.pkl,92,92,-0.6646448009474522,-0.7076720342549512,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed43.pkl,86,86,-0.1823461000406932,-0.3377392847298676,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed45.pkl,68,68,-0.04378046318456328,-0.19035712271860186,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed44.pkl,74,74,-0.11091830276678986,-0.11117528583649111,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed47.pkl,60,60,0.20774896892583328,-0.04093031016657398,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed46.pkl,100,100,-0.0873182744182606,-0.09191912223406094,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed49.pkl,62,62,-0.38019594045148514,-0.5001447980149921,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed48.pkl,100,100,0.18669836030381598,0.13371817412886486,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed50.pkl,66,66,-0.06923516248946956,-0.10235160275144192,computed
Brandimarte,Mk01.fjs,FixedUCBPPO,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_FixedUCBPPO_composite_seed51.pkl,68,68,0.558257155461567,0.32890517660244983,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed42.pkl,82,82,-0.20727736135508665,-0.2739907923025302,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed43.pkl,84,84,-0.2709825764771108,-0.37810089024633914,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed44.pkl,100,100,0.3817391628761335,0.09028529938624309,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed45.pkl,61,61,-0.06808914195110492,-0.13987493225617237,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed46.pkl,93,93,0.2834826761544221,0.09026780441147761,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed48.pkl,100,100,-0.29329418102885946,-0.3212399789007688,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed47.pkl,99,99,-0.4990072176047733,-0.49667899421231737,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed50.pkl,77,77,-0.7555271310042506,-0.7521442797668445,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed51.pkl,97,97,0.2091301581293112,0.1111450849240437,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed42.pkl,81,81,-0.4152315851657821,-0.4758662353816421,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed43.pkl,75,75,-0.40075337189381693,-0.442018265278892,computed
Brandimarte,Mk01.fjs,RandomUCBPPO,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_RandomUCBPPO_composite_seed49.pkl,54,54,0.36107561443289826,-0.06728038587627494,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed45.pkl,59,59,0.7109762001505141,0.5519156026787593,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed44.pkl,86,86,-0.24699224614354343,-0.27222764785102915,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed46.pkl,76,76,0.15759689077773253,0.013288491529999813,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed49.pkl,88,88,-0.29099552245917976,-0.32644291520038854,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed47.pkl,100,100,-0.30762102344345815,-0.4251368907902742,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed50.pkl,98,98,-0.008413315205358467,-0.1881945641284472,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed51.pkl,91,91,-0.13210894031157094,-0.16249532167517647,computed
Brandimarte,Mk01.fjs,AdaptiveNoBC,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveNoBC_composite_seed48.pkl,99,99,0.16916922763876419,0.14276084283550722,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed43.pkl,77,77,-0.2483064317845352,-0.2831303525384586,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed42.pkl,77,77,-0.44174625477679785,-0.5213527491713826,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed45.pkl,58,58,0.45981366756211467,0.38322874387518074,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed44.pkl,82,82,0.32272814008347833,-0.03437129268655717,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed46.pkl,61,61,0.11748966885815346,-0.016922934555929303,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed47.pkl,97,97,-0.5933251305330979,-0.6354823121033975,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed48.pkl,96,96,-0.15452154913660862,-0.1800874256908948,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed49.pkl,75,75,-0.10064112796196201,-0.07088344703136426,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed51.pkl,73,73,-0.288582822348202,-0.43147388252927366,computed
Brandimarte,Mk02.fjs,Random,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed42.pkl,31,31,0.5628732245033802,0.31532258064516133,computed
Brandimarte,Mk02.fjs,Random,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed44.pkl,81,81,0.47844964493914677,-0.32202442457912933,computed
Brandimarte,Mk02.fjs,Random,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed43.pkl,45,45,0.07457246009096194,-0.0008564464080777096,computed
Brandimarte,Mk02.fjs,Random,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed45.pkl,61,61,0.7743568461647027,0.33972341956401375,computed
Brandimarte,Mk01.fjs,AdaptiveSAOS,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk01_AdaptiveSAOS_composite_seed50.pkl,77,77,-0.0938864824513582,-0.16365536418142948,computed
Brandimarte,Mk02.fjs,Random,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed46.pkl,46,46,-0.5408061813049552,-0.5286626170449622,computed
Brandimarte,Mk02.fjs,Random,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed47.pkl,55,55,0.7564952737342485,0.3163230338163494,computed
Brandimarte,Mk02.fjs,Random,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed48.pkl,48,48,0.7992927092383174,0.46337558027214787,computed
Brandimarte,Mk02.fjs,Random,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed49.pkl,41,41,0.2509161581897277,-0.3255368268256251,computed
Brandimarte,Mk02.fjs,Random,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed50.pkl,70,70,0.2527016528839884,-0.28557931207786563,computed
Brandimarte,Mk02.fjs,Random,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_Random_composite_seed51.pkl,43,43,0.18603827143717802,-0.07067618081829453,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed42.pkl,65,65,0.11653823571322976,0.01226162521255609,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed43.pkl,55,55,0.6469444921600445,0.08008802468879864,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed44.pkl,42,42,0.6616956912797478,0.4588769143505389,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed45.pkl,58,58,0.7452659498084706,0.46291796117998096,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed46.pkl,47,47,0.7104030719704304,0.6421323468324647,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed48.pkl,56,56,0.7630344143930359,0.16131788518940232,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed47.pkl,39,39,0.3416753660787546,0.08340080971659919,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed49.pkl,57,57,0.7154770073938544,0.4542213582032274,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed50.pkl,57,57,0.5606522859496873,-0.20006157737876482,computed
Brandimarte,Mk02.fjs,UniformFixed,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_UniformFixed_composite_seed51.pkl,35,35,0.8131162851994285,0.6630252100840336,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,42,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed42.pkl,33,33,0.879377503885711,0.8557579928991802,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,43,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed43.pkl,69,69,0.3088603725730344,0.05683385553436913,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,45,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed45.pkl,54,54,0.7274775913184052,-0.12087367547090645,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,44,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed44.pkl,59,59,-0.10373281735918495,-0.09982466393921684,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,46,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed46.pkl,42,42,0.828352565446621,0.7624179564054777,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,47,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed47.pkl,49,49,0.7709600011588026,0.10312013704718924,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,48,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed48.pkl,59,59,0.3587067376255752,0.059936585871182856,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,49,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed49.pkl,49,49,0.2522004461937103,0.2708742570844949,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,50,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed50.pkl,69,69,0.3874952371100664,0.06710759560117682,computed
Brandimarte,Mk02.fjs,ProbabilityMatching,composite,51,results/resubmission/v5/e1_aos/fronts/Brandimarte_Mk02_ProbabilityMatching_composite_seed51.pkl,55,55,0.9090259586821099,0.4121223070790868,computed
