experiment,dataset,instance,seed,budget,bc_samples,observed_actions,majority_action_share,normalized_label_entropy,bc_final_training_accuracy,bc_accuracy_minus_majority
E1,Hurink_edata,la39.fjs,51,100,40,10,0.1,0.9999999999999998,0.4000000059604645,0.3000000059604645
E1,Hurink_edata,la39.fjs,49,100,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E1,Hurink_edata,la40.fjs,42,100,70,10,0.12857142857142856,0.9965543773243416,0.2857142984867096,0.15714286991528104
E1,Hurink_edata,la40.fjs,43,100,70,10,0.11428571428571428,0.9982212903417764,0.2000000029802322,0.08571428869451793
E1,Hurink_edata,la40.fjs,46,100,68,10,0.11764705882352941,0.9963245565495613,0.2794117629528045,0.1617647041292751
E1,Hurink_edata,la40.fjs,44,100,63,10,0.12698412698412698,0.994422611580903,0.3174603283405304,0.19047620135640342
E1,Hurink_edata,la40.fjs,47,100,70,10,0.11428571428571428,0.9982212903417764,0.2714285850524902,0.1571428707667759
E1,Hurink_edata,la40.fjs,48,100,70,10,0.11428571428571428,0.9982212903417764,0.2857142984867096,0.17142858420099533
E1,Hurink_edata,la40.fjs,49,100,70,10,0.11428571428571428,0.9973319355126649,0.2428571432828903,0.128571428997176
E1,Hurink_edata,la40.fjs,45,100,66,10,0.12121212121212122,0.9956432518722261,0.3181818127632141,0.1969696915510929
E1,Hurink_edata,la40.fjs,50,100,40,10,0.1,0.9999999999999998,0.4250000119209289,0.32500001192092887
E1,Hurink_edata,la40.fjs,51,100,68,10,0.11764705882352941,0.995255125708735,0.294117659330368,0.17647060050683858
E3,Brandimarte,Mk01.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4857142865657806,0.3714285722800663
E3,Brandimarte,Mk01.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk01.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk01.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk01.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk01.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk01.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk01.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk01.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk01.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk02.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk02.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk02.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk02.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk02.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk02.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk02.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk02.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk02.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4857142865657806,0.3714285722800663
E3,Brandimarte,Mk02.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk03.fjs,42,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk03.fjs,43,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk03.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk03.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk03.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk03.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk03.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk03.fjs,49,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk03.fjs,50,50,35,10,0.11428571428571428,0.9955532258544416,0.2857142984867096,0.17142858420099533
E3,Brandimarte,Mk03.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk04.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk04.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk04.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk04.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk04.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk04.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk04.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk04.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk04.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk04.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk05.fjs,42,50,32,10,0.125,0.9967940394481685,0.53125,0.40625
E3,Brandimarte,Mk05.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk05.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk05.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk05.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk05.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk05.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk05.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk05.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk05.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk06.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk06.fjs,44,50,35,10,0.11428571428571428,0.9955532258544416,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk06.fjs,42,50,35,10,0.11428571428571428,0.9955532258544416,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk06.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk06.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk06.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk06.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk06.fjs,46,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk06.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk06.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk07.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk07.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk07.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk07.fjs,46,50,35,10,0.11428571428571428,0.995553225854442,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk07.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk07.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk07.fjs,48,50,35,10,0.11428571428571428,0.995553225854442,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk07.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk07.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk07.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Brandimarte,Mk08.fjs,44,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk08.fjs,42,50,35,10,0.11428571428571428,0.9955532258544416,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk08.fjs,43,50,35,10,0.11428571428571428,0.9955532258544416,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk08.fjs,45,50,35,10,0.11428571428571428,0.9955532258544416,0.4571428596973419,0.34285714541162765
E3,Brandimarte,Mk08.fjs,46,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk08.fjs,48,50,32,10,0.125,0.9967940394481686,0.53125,0.40625
E3,Brandimarte,Mk08.fjs,47,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk08.fjs,51,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk08.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk08.fjs,50,50,35,10,0.11428571428571428,0.9955532258544416,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk09.fjs,42,50,35,10,0.11428571428571428,0.9955532258544416,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk09.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Brandimarte,Mk09.fjs,46,50,35,10,0.11428571428571428,0.9955532258544416,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk09.fjs,43,50,35,10,0.11428571428571428,0.9955532258544416,0.2857142984867096,0.17142858420099533
E3,Brandimarte,Mk09.fjs,48,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk09.fjs,49,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk09.fjs,45,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk09.fjs,47,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk09.fjs,50,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk09.fjs,51,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk10.fjs,43,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk10.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk10.fjs,46,50,35,10,0.11428571428571428,0.9955532258544416,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk10.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk10.fjs,45,50,35,10,0.11428571428571428,0.9955532258544416,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk10.fjs,50,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk10.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Brandimarte,Mk10.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Brandimarte,Mk10.fjs,48,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk10.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la01.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la01.fjs,46,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la01.fjs,48,50,35,10,0.11428571428571428,0.9955532258544416,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la01.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la01.fjs,44,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la01.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la01.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la01.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la01.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la01.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la02.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la02.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la02.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la02.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la02.fjs,45,50,34,10,0.11764705882352941,0.9955629627422163,0.3529411852359772,0.23529412641244776
E3,Hurink_edata,la02.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la02.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la02.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la02.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la02.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la03.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la03.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la03.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la03.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la03.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la03.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la03.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la03.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la03.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la03.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la04.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la04.fjs,43,50,35,10,0.11428571428571428,0.995553225854442,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la04.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4857142865657806,0.3714285722800663
E3,Hurink_edata,la04.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la04.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la04.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la04.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la04.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la04.fjs,50,50,35,10,0.11428571428571428,0.995553225854442,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la04.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la05.fjs,42,50,35,10,0.11428571428571428,0.9955532258544416,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la05.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la05.fjs,44,50,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la05.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la05.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la05.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la05.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la05.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la05.fjs,51,50,30,10,0.1,0.9999999999999998,0.5666666626930237,0.4666666626930237
E3,Hurink_edata,la05.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la06.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la06.fjs,44,50,35,10,0.11428571428571428,0.9955532258544416,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la06.fjs,43,50,35,10,0.11428571428571428,0.9955532258544416,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la06.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la06.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la06.fjs,48,50,35,10,0.11428571428571428,0.9955532258544416,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la06.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la06.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la06.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la06.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la07.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la07.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la07.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4857142865657806,0.3714285722800663
E3,Hurink_edata,la07.fjs,45,50,35,10,0.11428571428571428,0.9955532258544416,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la07.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la07.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la07.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la07.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la07.fjs,50,50,34,10,0.11764705882352941,0.9955629627422162,0.4117647111415863,0.29411765231805687
E3,Hurink_edata,la07.fjs,51,50,34,10,0.11764705882352941,0.9955629627422163,0.4705882370471954,0.352941178223666
E3,Hurink_edata,la08.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la08.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la08.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.3142857253551483,0.20000001106943405
E3,Hurink_edata,la08.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la08.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la08.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la08.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la08.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la08.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la08.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la09.fjs,44,50,35,10,0.11428571428571428,0.9955532258544416,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la09.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la09.fjs,43,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Hurink_edata,la09.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la09.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la09.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la09.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la09.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la09.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la09.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la10.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la10.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la10.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la10.fjs,47,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la10.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la10.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la10.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la10.fjs,49,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la10.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la10.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la11.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la11.fjs,44,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la11.fjs,43,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la11.fjs,46,50,35,10,0.11428571428571428,0.9955532258544416,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la11.fjs,45,50,35,10,0.11428571428571428,0.9955532258544417,0.3714285790920257,0.25714286480631143
E3,Hurink_edata,la11.fjs,47,50,32,10,0.125,0.9967940394481686,0.59375,0.46875
E3,Hurink_edata,la11.fjs,49,50,33,10,0.12121212121212122,0.9959604173006614,0.4242424368858337,0.30303031567371247
E3,Hurink_edata,la11.fjs,48,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la11.fjs,50,50,35,10,0.11428571428571428,0.9955532258544417,0.4000000059604645,0.2857142916747502
E3,Hurink_edata,la11.fjs,51,50,35,10,0.11428571428571428,0.9955532258544417,0.4571428596973419,0.34285714541162765
E3,Hurink_edata,la12.fjs,42,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
E3,Hurink_edata,la12.fjs,46,50,35,10,0.11428571428571428,0.9955532258544417,0.4285714328289032,0.31428571854318893
