dataset,instance,Budget,variant,HV_common,rank
Hurink_edata,la26.fjs,default,UCBOnly,1.1666166426129918,3.0
Hurink_edata,la26.fjs,default,UniformFixed,1.110105871880473,7.0
Hurink_edata,la27.fjs,default,AdaptiveNoBC,1.1066751355773332,3.0
Hurink_edata,la27.fjs,default,AdaptivePursuit,0.8154250044661826,10.0
Hurink_edata,la27.fjs,default,AdaptiveSAOS,1.102294614865233,4.0
Hurink_edata,la27.fjs,default,FixedUCBPPO,1.1423432971278364,1.0
Hurink_edata,la27.fjs,default,PPOOnly,1.0608619888329032,7.0
Hurink_edata,la27.fjs,default,ProbabilityMatching,0.9031625349183441,9.0
Hurink_edata,la27.fjs,default,Random,1.0833085624818897,6.0
Hurink_edata,la27.fjs,default,RandomUCBPPO,1.0883224483661904,5.0
Hurink_edata,la27.fjs,default,UCBOnly,1.1279371501845834,2.0
Hurink_edata,la27.fjs,default,UniformFixed,1.0524396370476252,8.0
Hurink_edata,la28.fjs,default,AdaptiveNoBC,1.085055982306252,3.0
Hurink_edata,la28.fjs,default,AdaptivePursuit,0.8564959475592673,10.0
Hurink_edata,la28.fjs,default,AdaptiveSAOS,1.067843120495205,5.0
Hurink_edata,la28.fjs,default,FixedUCBPPO,1.053879025107655,7.0
Hurink_edata,la28.fjs,default,PPOOnly,1.056209349260412,6.0
Hurink_edata,la28.fjs,default,ProbabilityMatching,0.9413617496122499,9.0
Hurink_edata,la28.fjs,default,Random,1.0266285166278117,8.0
Hurink_edata,la28.fjs,default,RandomUCBPPO,1.0735264455543874,4.0
Hurink_edata,la28.fjs,default,UCBOnly,1.098234855900764,2.0
Hurink_edata,la28.fjs,default,UniformFixed,1.1234649903933571,1.0
Hurink_edata,la29.fjs,default,AdaptiveNoBC,0.9892356195093556,2.0
Hurink_edata,la29.fjs,default,AdaptivePursuit,0.6624928764591184,10.0
Hurink_edata,la29.fjs,default,AdaptiveSAOS,0.9170613016387398,6.0
Hurink_edata,la29.fjs,default,FixedUCBPPO,0.9692334870137116,4.0
Hurink_edata,la29.fjs,default,PPOOnly,0.8511720888600902,9.0
Hurink_edata,la29.fjs,default,ProbabilityMatching,0.8602250985053962,8.0
Hurink_edata,la29.fjs,default,Random,0.93559203606026,5.0
Hurink_edata,la29.fjs,default,RandomUCBPPO,0.9033945458352388,7.0
Hurink_edata,la29.fjs,default,UCBOnly,0.9826199076550417,3.0
Hurink_edata,la29.fjs,default,UniformFixed,1.012185795114076,1.0
Hurink_edata,la30.fjs,default,AdaptiveNoBC,1.0098801928690209,5.0
Hurink_edata,la30.fjs,default,AdaptivePursuit,0.8435610898721695,10.0
Hurink_edata,la30.fjs,default,AdaptiveSAOS,0.9774686773847467,8.0
Hurink_edata,la30.fjs,default,FixedUCBPPO,0.9722902894552073,9.0
Hurink_edata,la30.fjs,default,PPOOnly,1.0125890372280928,4.0
Hurink_edata,la30.fjs,default,ProbabilityMatching,0.9992207728769873,6.0
Hurink_edata,la30.fjs,default,Random,1.064156039427547,1.0
Hurink_edata,la30.fjs,default,RandomUCBPPO,0.9911694526222423,7.0
Hurink_edata,la30.fjs,default,UCBOnly,1.0235973975356876,3.0
Hurink_edata,la30.fjs,default,UniformFixed,1.024523771426192,2.0
Hurink_edata,la31.fjs,default,AdaptiveNoBC,0.9742642295982046,5.0
Hurink_edata,la31.fjs,default,AdaptivePursuit,0.7882177651848566,10.0
Hurink_edata,la31.fjs,default,AdaptiveSAOS,0.9870011296995421,3.0
Hurink_edata,la31.fjs,default,FixedUCBPPO,0.9999296816134985,2.0
Hurink_edata,la31.fjs,default,PPOOnly,0.8422459307379127,9.0
Hurink_edata,la31.fjs,default,ProbabilityMatching,0.8919964617708003,7.0
Hurink_edata,la31.fjs,default,Random,0.9757258037591271,4.0
Hurink_edata,la31.fjs,default,RandomUCBPPO,0.9636959066913664,6.0
Hurink_edata,la31.fjs,default,UCBOnly,1.0346187487563596,1.0
Hurink_edata,la31.fjs,default,UniformFixed,0.8475070200546773,8.0
Hurink_edata,la32.fjs,default,AdaptiveNoBC,1.060704554245921,6.0
Hurink_edata,la32.fjs,default,AdaptivePursuit,0.7393938901365723,10.0
Hurink_edata,la32.fjs,default,AdaptiveSAOS,1.113642006045965,2.0
Hurink_edata,la32.fjs,default,FixedUCBPPO,1.0968980386793454,3.0
Hurink_edata,la32.fjs,default,PPOOnly,1.0034211998827192,8.0
Hurink_edata,la32.fjs,default,ProbabilityMatching,0.9245665369756842,9.0
Hurink_edata,la32.fjs,default,Random,1.0172779501031861,7.0
Hurink_edata,la32.fjs,default,RandomUCBPPO,1.0642203422994856,5.0
Hurink_edata,la32.fjs,default,UCBOnly,1.1314896414380993,1.0
Hurink_edata,la32.fjs,default,UniformFixed,1.0906372066238939,4.0
Hurink_edata,la33.fjs,default,AdaptiveNoBC,1.01352818262564,7.0
Hurink_edata,la33.fjs,default,AdaptivePursuit,0.7259934616291766,10.0
Hurink_edata,la33.fjs,default,AdaptiveSAOS,1.0175416501033179,6.0
Hurink_edata,la33.fjs,default,FixedUCBPPO,1.05393254716124,2.0
Hurink_edata,la33.fjs,default,PPOOnly,0.9896663060544113,8.0
Hurink_edata,la33.fjs,default,ProbabilityMatching,0.8815284786288535,9.0
Hurink_edata,la33.fjs,default,Random,1.0770479435650175,1.0
Hurink_edata,la33.fjs,default,RandomUCBPPO,1.0271257231268764,5.0
Hurink_edata,la33.fjs,default,UCBOnly,1.0290353573048625,4.0
Hurink_edata,la33.fjs,default,UniformFixed,1.032725749228017,3.0
Hurink_edata,la34.fjs,default,AdaptiveNoBC,1.036349118582323,2.0
Hurink_edata,la34.fjs,default,AdaptivePursuit,0.6530909190334931,10.0
Hurink_edata,la34.fjs,default,AdaptiveSAOS,1.0047793586182907,4.0
Hurink_edata,la34.fjs,default,FixedUCBPPO,1.0212445941897823,3.0
Hurink_edata,la34.fjs,default,PPOOnly,0.9245533134726118,6.0
Hurink_edata,la34.fjs,default,ProbabilityMatching,0.8675625871155429,7.0
Hurink_edata,la34.fjs,default,Random,0.8569123914497734,9.0
Hurink_edata,la34.fjs,default,RandomUCBPPO,1.0031670721505273,5.0
Hurink_edata,la34.fjs,default,UCBOnly,1.0395619650718668,1.0
Hurink_edata,la34.fjs,default,UniformFixed,0.8625548452518266,8.0
Hurink_edata,la35.fjs,default,AdaptiveNoBC,0.9835660172667963,3.0
Hurink_edata,la35.fjs,default,AdaptivePursuit,0.6700541767476471,10.0
Hurink_edata,la35.fjs,default,AdaptiveSAOS,1.0256252453184416,2.0
Hurink_edata,la35.fjs,default,FixedUCBPPO,0.9766290449269625,4.0
Hurink_edata,la35.fjs,default,PPOOnly,0.8987164960478314,8.0
Hurink_edata,la35.fjs,default,ProbabilityMatching,0.7265502256227916,9.0
Hurink_edata,la35.fjs,default,Random,0.9516351135424991,7.0
Hurink_edata,la35.fjs,default,RandomUCBPPO,0.9708710220713496,5.0
Hurink_edata,la35.fjs,default,UCBOnly,0.9678638739629479,6.0
Hurink_edata,la35.fjs,default,UniformFixed,1.0728303735253273,1.0
Hurink_edata,la36.fjs,default,AdaptiveNoBC,1.1060130186691453,1.0
Hurink_edata,la36.fjs,default,AdaptivePursuit,0.691618112945066,10.0
Hurink_edata,la36.fjs,default,AdaptiveSAOS,1.061505140642803,4.0
Hurink_edata,la36.fjs,default,FixedUCBPPO,1.059401742894947,5.0
Hurink_edata,la36.fjs,default,PPOOnly,1.057719476651282,6.0
Hurink_edata,la36.fjs,default,ProbabilityMatching,0.7677120208879592,9.0
Hurink_edata,la36.fjs,default,Random,1.0312199841952578,7.0
Hurink_edata,la36.fjs,default,RandomUCBPPO,1.0638962499676228,3.0
Hurink_edata,la36.fjs,default,UCBOnly,1.0639865453670914,2.0
Hurink_edata,la36.fjs,default,UniformFixed,1.0260645062908007,8.0
Hurink_edata,la37.fjs,default,AdaptiveNoBC,1.0421217490180996,6.0
Hurink_edata,la37.fjs,default,AdaptivePursuit,0.8213496947918366,10.0
Hurink_edata,la37.fjs,default,AdaptiveSAOS,1.025785207792502,7.0
Hurink_edata,la37.fjs,default,FixedUCBPPO,1.078779851757449,4.0
Hurink_edata,la37.fjs,default,PPOOnly,1.021278351719728,8.0
Hurink_edata,la37.fjs,default,ProbabilityMatching,0.9740160500769661,9.0
Hurink_edata,la37.fjs,default,Random,1.0951123866009744,1.0
Hurink_edata,la37.fjs,default,RandomUCBPPO,1.0841820851945498,3.0
Hurink_edata,la37.fjs,default,UCBOnly,1.0766344778095551,5.0
Hurink_edata,la37.fjs,default,UniformFixed,1.0911130919906,2.0
Hurink_edata,la38.fjs,default,AdaptiveNoBC,1.078104530695871,3.0
Hurink_edata,la38.fjs,default,AdaptivePursuit,0.7888320555221009,10.0
Hurink_edata,la38.fjs,default,AdaptiveSAOS,1.04986792797424,5.0
Hurink_edata,la38.fjs,default,FixedUCBPPO,1.0429724583825795,6.0
Hurink_edata,la38.fjs,default,PPOOnly,1.0213577101948093,8.0
Hurink_edata,la38.fjs,default,ProbabilityMatching,1.002305970593273,9.0
Hurink_edata,la38.fjs,default,Random,1.0424506378723253,7.0
Hurink_edata,la38.fjs,default,RandomUCBPPO,1.0747000814201897,4.0
Hurink_edata,la38.fjs,default,UCBOnly,1.0781256377032054,2.0
Hurink_edata,la38.fjs,default,UniformFixed,1.0953368285510723,1.0
Hurink_edata,la39.fjs,default,AdaptiveNoBC,1.0978168015725362,1.0
Hurink_edata,la39.fjs,default,AdaptivePursuit,0.91149584168429,10.0
Hurink_edata,la39.fjs,default,AdaptiveSAOS,1.0847230606622724,4.0
Hurink_edata,la39.fjs,default,FixedUCBPPO,1.0869190830457114,3.0
Hurink_edata,la39.fjs,default,PPOOnly,1.0762884690526664,6.0
Hurink_edata,la39.fjs,default,ProbabilityMatching,0.9564359210559525,9.0
Hurink_edata,la39.fjs,default,Random,1.0191523303144812,8.0
Hurink_edata,la39.fjs,default,RandomUCBPPO,1.0977508403434688,2.0
Hurink_edata,la39.fjs,default,UCBOnly,1.078661837034865,5.0
Hurink_edata,la39.fjs,default,UniformFixed,1.072575132328096,7.0
Hurink_edata,la40.fjs,default,AdaptiveNoBC,1.1660123743838913,3.0
Hurink_edata,la40.fjs,default,AdaptivePursuit,0.9757317187513299,10.0
Hurink_edata,la40.fjs,default,AdaptiveSAOS,1.1872953841056684,2.0
Hurink_edata,la40.fjs,default,FixedUCBPPO,1.1564662092218394,4.0
Hurink_edata,la40.fjs,default,PPOOnly,1.0983182928847603,8.0
Hurink_edata,la40.fjs,default,ProbabilityMatching,1.004131714300729,9.0
Hurink_edata,la40.fjs,default,Random,1.109556327956938,7.0
Hurink_edata,la40.fjs,default,RandomUCBPPO,1.1499428929191713,5.0
Hurink_edata,la40.fjs,default,UCBOnly,1.2054084513765677,1.0
Hurink_edata,la40.fjs,default,UniformFixed,1.1306658832144676,6.0
