dataset,instance,variant,reward_scheme,seed,front_pickle_resolved,front_points_raw,front_points_unique_nondominated,pearson_cmax_tec,spearman_cmax_tec,correlation_status
Brandimarte,Mk01.fjs,R1_survival_only,survival,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed46.pkl,76,76,-0.36184568748018514,-0.49970947386471576,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed49.pkl,76,76,-0.1627786749144985,-0.2935261831003279,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed42.pkl,99,99,0.31462429238721273,-0.11736729180040646,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed45.pkl,96,96,-0.005424285583948175,-0.04066780386608863,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed48.pkl,74,74,-0.23622502992211086,-0.22708794586291464,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed44.pkl,100,100,-0.13328284489326822,-0.20673991443465178,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed51.pkl,81,81,0.38825303242255976,0.41807392859308806,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed43.pkl,77,77,-0.38527853312900073,-0.3235203263472126,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed47.pkl,66,66,0.15771906274866904,0.07496555482114316,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed50.pkl,75,75,-0.2331384070295409,-0.2531045961080556,computed
Brandimarte,Mk01.fjs,R1_survival_only,survival,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R1_survival_only_survival_seed43.pkl,60,60,0.06405971326904844,-0.25979547762337546,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed42.pkl,89,89,-0.1762060128826562,-0.34155352233533276,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed45.pkl,60,60,0.22991899901768117,0.1806915906202527,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed46.pkl,100,100,-0.5285504716773625,-0.5482257566296782,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed44.pkl,82,82,-0.047919096287262195,-0.17524572602209595,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed50.pkl,71,71,0.5283473829621886,0.4985956826849947,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed51.pkl,99,99,0.12577530888990487,-0.04798406921503834,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed42.pkl,100,100,0.001701121925638635,-0.03778034474389632,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed43.pkl,80,80,-0.3164628981558826,-0.3669311840560582,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed47.pkl,72,72,-0.1246899219490539,-0.20100341068100067,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed48.pkl,95,95,-0.45979134293534524,-0.5620380739081747,computed
Brandimarte,Mk01.fjs,R2_hv_only,hv,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R2_hv_only_hv_seed49.pkl,60,60,-0.39383915547028675,-0.4849537360509468,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed44.pkl,82,82,-0.17406723509080538,-0.31883805595783393,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed45.pkl,70,70,-0.012714843794941389,0.0013122441125989414,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed46.pkl,92,92,-0.365343011288671,-0.44292116050096175,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed47.pkl,63,63,-0.11275421889164047,-0.08353136048156823,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed48.pkl,73,73,-0.45361665537647394,-0.41897166134291314,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed49.pkl,74,74,-0.15401103867320828,-0.2172741141009072,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed50.pkl,77,77,0.37501959840073656,-0.02764468109008932,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed42.pkl,69,69,-0.40399923519167225,-0.6134648787813805,computed
Brandimarte,Mk01.fjs,R3_cmax_only,cmax,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R3_cmax_only_cmax_seed51.pkl,63,63,0.05535194527846639,-0.03456345636803617,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed44.pkl,97,97,-0.16269579236510703,-0.16367886236337859,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed47.pkl,80,80,-0.2618076404501068,-0.5681852811604656,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed48.pkl,92,92,-0.3126737050073367,-0.3761766599163801,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed45.pkl,46,46,0.5415002222129841,0.4466851680542707,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed43.pkl,62,62,-0.49265175331434113,-0.5124272871496562,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed50.pkl,65,65,0.4799786717846535,0.2653219550197177,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed46.pkl,88,88,0.2604933583888112,0.09281232802130493,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed49.pkl,62,62,-0.1853589131138886,-0.3010790597184052,computed
Brandimarte,Mk01.fjs,R4_survival_hv,survival_hv,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R4_survival_hv_survival_hv_seed51.pkl,71,71,0.2924000356790861,-0.20080658093771628,computed
Brandimarte,Mk01.fjs,R5_composite,composite,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed42.pkl,77,77,-0.44174625477679785,-0.5213527491713826,computed
Brandimarte,Mk01.fjs,R5_composite,composite,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed43.pkl,77,77,-0.2483064317845352,-0.2831303525384586,computed
Brandimarte,Mk01.fjs,R5_composite,composite,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed44.pkl,82,82,0.32272814008347833,-0.03437129268655717,computed
Brandimarte,Mk01.fjs,R5_composite,composite,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed46.pkl,61,61,0.11748966885815346,-0.016922934555929303,computed
Brandimarte,Mk01.fjs,R5_composite,composite,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed47.pkl,97,97,-0.5933251305330979,-0.6354823121033975,computed
Brandimarte,Mk01.fjs,R5_composite,composite,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed49.pkl,75,75,-0.10064112796196201,-0.07088344703136426,computed
Brandimarte,Mk01.fjs,R5_composite,composite,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed51.pkl,73,73,-0.288582822348202,-0.43147388252927366,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed42.pkl,54,54,-0.24443337220333972,-0.31422254503702507,computed
Brandimarte,Mk01.fjs,R5_composite,composite,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed48.pkl,96,96,-0.15452154913660862,-0.1800874256908948,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed43.pkl,66,66,-0.23663987077342025,-0.412341220575853,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed44.pkl,100,100,0.1773987247875728,0.10055356367113574,computed
Brandimarte,Mk01.fjs,R5_composite,composite,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed45.pkl,58,58,0.45981366756211467,0.38322874387518074,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed47.pkl,100,100,-0.24684024905972984,-0.3347235142074922,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed46.pkl,73,73,-0.22567921875550695,-0.34263323151297204,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed45.pkl,69,69,-0.11117039845671747,-0.21325611592765523,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed49.pkl,73,73,-0.49815408205878703,-0.5938170094654721,computed
Brandimarte,Mk01.fjs,R5_composite,composite,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R5_composite_composite_seed50.pkl,77,77,-0.0938864824513582,-0.16365536418142948,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed50.pkl,66,66,0.009318301430372386,-0.1058553386911596,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed51.pkl,77,77,0.04776071182498275,-0.051396985859388705,computed
Brandimarte,Mk01.fjs,R6_adaptive_weight,adaptive,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk01_R6_adaptive_weight_adaptive_seed48.pkl,47,47,-0.6955848849621263,-0.699066179737718,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed43.pkl,53,53,0.08249742405392554,0.0935887108947543,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed44.pkl,36,36,0.8698916753134415,0.623938223938224,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed42.pkl,38,38,0.6060796539973841,0.4264142685195317,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed47.pkl,33,33,0.9325707748536163,0.7385309627188921,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed45.pkl,67,67,0.6279963391023956,0.3575540501619624,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed48.pkl,60,60,0.5576737899020131,0.32385345346773703,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed49.pkl,45,45,0.80114341015776,0.7319740443379329,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed51.pkl,44,44,0.7963179686807189,0.6274357803676865,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed42.pkl,54,54,0.35850520165335115,0.11919646269237606,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed50.pkl,47,47,0.3018663532388029,0.14754856614246067,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed44.pkl,59,59,0.6816111656171038,0.4803097842877332,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed45.pkl,57,57,0.35273466668094566,0.21052631578947373,computed
Brandimarte,Mk02.fjs,R1_survival_only,survival,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R1_survival_only_survival_seed46.pkl,63,63,0.45704299249332336,-0.009865104903115023,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed43.pkl,32,32,0.3778665652257078,-0.16151801875760738,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed47.pkl,33,33,0.7743048741203378,0.20322553760266412,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed49.pkl,35,35,0.7860513502374863,0.5565826330532213,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed50.pkl,54,54,0.3604644711148984,0.32286345986710113,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed51.pkl,52,52,0.29184671357573655,-0.09490671639983649,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed42.pkl,52,52,0.7115878929570615,0.0023051310509690087,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed46.pkl,47,47,0.7144706434865027,0.5987511563367253,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed44.pkl,31,31,0.5071310018203781,0.5266129032258065,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed45.pkl,35,35,0.44488116169613384,0.044817927170868355,computed
Brandimarte,Mk02.fjs,R2_hv_only,hv,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R2_hv_only_hv_seed48.pkl,59,59,0.6894300703859735,0.5247223845704267,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed46.pkl,76,76,0.22557500618885493,-0.06267985427251191,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed48.pkl,72,72,0.8440298268204922,0.38734624974859666,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed47.pkl,44,44,0.4246994102487721,0.17867841687094127,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed51.pkl,49,49,0.6015017384894308,0.3660577629021657,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed49.pkl,36,36,0.8554326620723529,0.6954115465844861,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed50.pkl,47,47,0.7743367008292895,0.5079787234042553,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed42.pkl,53,53,0.7685889107442551,0.6162436754129711,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed43.pkl,28,28,0.8020431433006308,0.012588943623426383,computed
Brandimarte,Mk02.fjs,R3_cmax_only,cmax,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R3_cmax_only_cmax_seed43.pkl,56,56,0.7994986289511039,0.3763970062692559,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed44.pkl,60,60,0.9168506903160892,0.8460758305138676,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed45.pkl,54,54,0.3491051394110046,0.0685725176291214,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed46.pkl,46,46,0.23533597126430655,-0.01461654692483155,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed47.pkl,45,45,0.9255730810185724,0.6566505510930911,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed50.pkl,40,40,0.26848530627215467,0.026924339820416695,computed
Brandimarte,Mk02.fjs,R5_composite,composite,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed43.pkl,40,40,-0.4898606925363463,-0.568721270914531,computed
Brandimarte,Mk02.fjs,R5_composite,composite,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed42.pkl,29,29,0.602595707203871,0.4871921182266009,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed51.pkl,50,50,0.659220359699627,0.4057240271043903,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed48.pkl,50,50,0.8214888001979227,0.36044082701450514,computed
Brandimarte,Mk02.fjs,R5_composite,composite,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed44.pkl,34,34,0.9046510877257138,0.8434563398441474,computed
Brandimarte,Mk02.fjs,R5_composite,composite,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed46.pkl,54,54,0.7281473638519269,-0.028474498762777394,computed
Brandimarte,Mk02.fjs,R5_composite,composite,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed47.pkl,35,35,0.7307186729540882,0.0819385113011553,computed
Brandimarte,Mk02.fjs,R5_composite,composite,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed49.pkl,55,55,0.3926684810754191,0.13279699853513527,computed
Brandimarte,Mk02.fjs,R4_survival_hv,survival_hv,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R4_survival_hv_survival_hv_seed49.pkl,62,62,0.8068362291677699,0.7515644477497326,computed
Brandimarte,Mk02.fjs,R5_composite,composite,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed48.pkl,94,94,0.5200234135628438,-0.027569764296017013,computed
Brandimarte,Mk02.fjs,R5_composite,composite,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed50.pkl,40,40,-0.11202005236971264,-0.14427767354596627,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed42.pkl,48,48,0.24612649369456802,0.1938933375948114,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed43.pkl,45,45,0.7501624559329151,0.4888332575335851,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed45.pkl,51,51,0.690960343479133,0.5665867239612328,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed46.pkl,41,41,0.16549240701716955,-0.14164997004703908,computed
Brandimarte,Mk02.fjs,R5_composite,composite,45,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed45.pkl,52,52,0.680535084733845,0.2770117398468618,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed48.pkl,57,57,0.7618527293840601,0.3457574389840049,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed49.pkl,36,36,0.9040176094198732,0.7330759330759331,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed47.pkl,25,25,0.9199959076294975,0.39076923076923076,computed
Brandimarte,Mk02.fjs,R5_composite,composite,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R5_composite_composite_seed51.pkl,56,56,0.6263656499191248,0.24532203219631382,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,50,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed50.pkl,65,65,0.3639175899122715,0.07111013986013986,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed44.pkl,50,50,0.30750199764392067,0.014502845380628782,computed
Brandimarte,Mk02.fjs,R6_adaptive_weight,adaptive,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk02_R6_adaptive_weight_adaptive_seed51.pkl,50,50,0.7464847721360647,0.42944608526388484,computed
Brandimarte,Mk03.fjs,R1_survival_only,survival,42,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk03_R1_survival_only_survival_seed42.pkl,83,83,0.8320451242390261,0.7916754124511985,computed
Brandimarte,Mk03.fjs,R1_survival_only,survival,43,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk03_R1_survival_only_survival_seed43.pkl,55,55,0.8975394902696993,0.9017316017316018,computed
Brandimarte,Mk03.fjs,R1_survival_only,survival,44,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk03_R1_survival_only_survival_seed44.pkl,75,75,0.8368996845260682,0.7442105263157894,computed
Brandimarte,Mk03.fjs,R1_survival_only,survival,48,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk03_R1_survival_only_survival_seed48.pkl,46,46,0.9590488088924262,0.9499229108849829,computed
Brandimarte,Mk03.fjs,R1_survival_only,survival,46,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk03_R1_survival_only_survival_seed46.pkl,75,75,0.9255224692646612,0.8246941678520625,computed
Brandimarte,Mk03.fjs,R1_survival_only,survival,49,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk03_R1_survival_only_survival_seed49.pkl,96,96,0.8904593263612204,0.9103092783505154,computed
Brandimarte,Mk03.fjs,R1_survival_only,survival,51,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk03_R1_survival_only_survival_seed51.pkl,67,67,0.942352217529316,0.9090002095612588,computed
Brandimarte,Mk03.fjs,R1_survival_only,survival,47,results/resubmission/v5/e2_reward/fronts/Brandimarte_Mk03_R1_survival_only_survival_seed47.pkl,77,77,0.8580503482847643,0.8507282191492718,computed
