dataset,instance,Budget,variant,HV_fixed,HV_expanded_1p5,IGDplus_fixed,Cmax_best,TEC_best,WB_best,NSol,Time,Learning_time,Transition_gen,BC_pre_accuracy,BC_final_accuracy,BC_pre_loss,BC_final_loss,BC_pre_post_KL,Demo_nn_disagreement,Demo_ucb_margin_median,Demo_forced_fraction,PPO_action_effective_updates,PPO_terminal_full_updates,PPO_terminal_residual_updates,PPO_optimizer_steps,PPO_approx_KL_mean,PPO_entropy_mean,PPO_gradient_norm_mean,PPO_explained_variance_pre_mean,Reward_HV_corr,Outside_reference_points
Hurink_edata,la01.fjs,100,BasePaddedNoBC_R16,1.126765178227599,2.99306218282212,0.08095533322297,812.5955717717941,24293.656262606437,71.99999999999966,14.5,58.423664569854736,0.0377597957849502,61.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0092900693416595,0.3336067815149029,1.5,0.0,1.0,10.0,0.00011599241842927883,2.2995812743902206,0.9734508469700813,0.0004274323582649,0.4112724536535347,0.0
Hurink_edata,la01.fjs,100,EnhancedBC_R16,1.127498841003053,2.996811583037106,0.08454674393238548,806.9871788881215,24326.046247919643,71.99999999999972,13.5,58.82471036911011,0.47389404010027647,61.0,0.09761904925107956,0.47156333923339844,2.305837035179138,1.6320785880088806,1.432360291481018,0.8928571428571428,0.0092900693416595,0.3336067815149029,1.5,0.0,1.0,10.0,0.0109147985458809,2.1969020515680313,1.9686888630191484,0.00222578644752495,0.4005269452414917,0.0
Hurink_edata,la01.fjs,100,EnhancedNoBC_R16,1.1236635016087229,2.985571658885913,0.07910714655178787,809.7438377780362,24288.102147083424,71.99999999999966,16.5,54.48994767665863,0.035528857726603705,61.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428,0.0092900693416595,0.3336067815149029,1.5,0.0,1.0,10.0,0.0002878790936342,2.298434019088745,1.174588682750861,0.0034375041723251,0.4121949903443839,0.0
Hurink_edata,la01.fjs,100,Original24BC_R16,1.1072540512595586,2.956311419886445,0.09451007570039877,810.0132220381747,24395.3053914755,71.99999999999972,16.0,57.31340730190277,0.4398301928304136,61.0,0.1000000014901161,0.3165631592273712,2.3056527376174927,1.9135145545005798,0.36927738785743713,0.9285714285714286,0.0092900693416595,0.3336067815149029,1.5,0.0,1.0,10.0,0.0007195981443926,2.2107523530721664,1.4028744772076607,0.0038968086242674995,0.388170076555411,0.0
Hurink_edata,la01.fjs,100,Original24NoBC_R16,1.1172189780467419,2.9732979606406666,0.07697820676282266,814.5475755539485,24331.745994143974,71.99999999999972,12.0,57.79192245006561,0.03454789053648705,61.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0092900693416595,0.3336067815149029,1.5,0.0,1.0,10.0,-5.091583617951775e-05,2.2989494428038597,1.096796676516533,0.00224672257900235,0.4183635866474834,0.0
Hurink_edata,la01.fjs,100,UCBOnly,1.117294568729284,2.9752053645630214,0.08580578398845816,808.9999810900301,24328.478046184235,71.99999999999966,16.0,57.009610056877136,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050661451408514,0.0
Hurink_edata,la01.fjs,200,EnhancedBC_R16,1.0853769231569719,2.9183137180419854,0.07886220858538641,784.4124607423731,23920.489481384237,71.99999999999966,21.0,101.35258173942566,0.5180187085643411,61.0,0.0913690477609634,0.43150122463703156,2.3050873279571538,1.6360458135604858,1.4210126996040344,0.8955357142857143,0.01013857126235955,0.3336067815149029,8.5,0.0,1.0,38.0,0.00507212509196335,2.150286790728569,2.1157716624438763,-0.00139683112502095,0.35450194858121803,0.0
Hurink_edata,la01.fjs,200,EnhancedBC_R32,1.1048030670319244,2.953262447369699,0.05910296735560399,782.9793299138739,23960.538371735925,71.99999999999955,18.5,101.99225807189941,0.4855955266393721,61.0,0.0913690477609634,0.43150122463703156,2.3050873279571538,1.6360458135604858,1.4210126996040344,0.8955357142857143,0.01013857126235955,0.3336067815149029,4.0,0.0,1.0,20.0,0.004379749880621351,2.142664039134979,2.299486566334963,0.00167968124151225,0.3467350638701536,0.0
Hurink_edata,la01.fjs,200,EnhancedBC_R8,1.1040535361962363,2.9499344854394556,0.08174763980410177,783.9169887949115,23908.329815438756,71.99999999999966,23.0,104.04195737838745,0.6185017647221684,61.0,0.0913690477609634,0.43150122463703156,2.3050873279571538,1.6360458135604858,1.4210126996040344,0.8955357142857143,0.01013857126235955,0.3336067815149029,17.0,0.0,1.0,72.0,0.0014896503960603,2.0913794527451204,2.4618425848583376,-0.00433365503946935,0.33979457596952267,0.0
Hurink_edata,la01.fjs,200,UCBOnly,1.1219857241922375,2.9875863592729024,0.0847127369509216,769.5686951344708,23941.15859079284,71.99999999999966,20.0,101.9604514837265,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33122683463741953,0.0
Hurink_edata,la10.fjs,100,BasePaddedBC_R16,1.1339678067800625,3.0297004936318226,0.08978687870537455,1126.0798129924333,34784.211529612614,89.99999999999977,67.0,73.16719961166382,0.46940136374905705,70.0,0.1000000014901161,0.29039813578128815,2.3057762384414673,2.0092756748199463,0.3634696900844574,0.9504098360655737,0.0075232386589049495,0.2857142857142857,1.0,0.0,1.0,8.0,0.0004302195392527,2.250818744301796,1.0922466218471527,-0.00036087632179260216,0.5397713986768449,0.0
Hurink_edata,la10.fjs,100,BasePaddedNoBC_R16,1.1176799091010161,3.001191494576943,0.0986766265412149,1118.437458364025,34713.78849021693,89.99999999999983,59.0,63.37066948413849,0.02836629794910545,70.0,0.0,0.0,0.0,0.0,0.0,0.9504098360655737,0.0075232386589049495,0.2857142857142857,1.0,0.0,1.0,8.0,-1.7127067015583936e-05,2.299848586320877,0.7960552138586838,-0.0009964505831400001,0.5349296630266631,0.0
Hurink_edata,la10.fjs,100,EnhancedBC_R16,1.1377728614482883,3.033717462794158,0.09518516683711895,1139.6433990840949,34694.37318406417,89.99999999999977,59.5,73.20905458927155,0.45785313192754984,70.0,0.09285714477300641,0.40714286267757416,2.3055139780044556,1.699433982372284,1.2236464619636536,0.8864055299539171,0.0075232386589049495,0.2857142857142857,1.0,0.0,1.0,8.0,0.00454881850497005,2.209669629732768,1.7948979487021763,-0.0009635736544926464,0.5225794899830578,0.0
Hurink_edata,la10.fjs,100,EnhancedNoBC_R16,1.1309117352845282,3.0234248400025097,0.0986766265412149,1118.437458364025,34713.78849021693,89.99999999999983,59.0,72.57625639438629,0.031724408734589746,70.0,0.0,0.0,0.0,0.0,0.0,0.8864055299539171,0.0075232386589049495,0.2857142857142857,1.0,0.0,1.0,8.0,0.00017405807182057671,2.29882787168026,0.9284613852699598,-0.0017566283543904,0.5349296630266631,0.0
Hurink_edata,la10.fjs,100,Original24BC_R16,1.1237424167043812,3.020847708552304,0.09905204700979023,1120.0820608018337,34789.00645628935,89.99999999999977,66.5,73.27241289615631,0.48602806171402335,70.0,0.1000000014901161,0.29039813578128815,2.305102825164795,1.9739011526107788,0.37589517235755915,0.9504098360655737,0.0075232386589049495,0.2857142857142857,1.0,0.0,1.0,8.0,5.262505614420001e-05,2.2292395383119583,1.2385368421673775,0.0057238191366195,0.5381627242100475,0.0
Hurink_edata,la10.fjs,100,Original24NoBC_R16,1.1282977657423907,3.021317133173577,0.09189186383555159,1132.186588142696,34639.19305824491,89.99999999999977,57.5,72.47433519363403,0.027909659314900602,70.0,0.0,0.0,0.0,0.0,0.0,0.9504098360655737,0.0075232386589049495,0.2857142857142857,1.0,0.0,1.0,8.0,-0.00043821028600625,2.2989683250586195,0.8693669512867928,0.00496073067188255,0.5289102095106295,0.0
Hurink_edata,la10.fjs,100,UCBOnly,1.1332587737892854,3.0304191094101314,0.08782842372245929,1111.0842945800223,34736.493148675334,89.99999999999977,67.5,64.5132247209549,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319792452667655,0.0
Hurink_edata,la10.fjs,200,EnhancedBC_R16,1.0610114187168824,2.892272062911723,0.0899162023891027,1075.6397124217742,34021.05386204616,89.99999999999977,95.5,133.64956176280975,0.5816543186083436,90.0,0.0911764726042747,0.34884910285472864,2.3061909675598145,1.8387260437011717,1.1405203342437744,0.8261960521913684,0.013931095600128101,0.2229102167182662,6.5,0.0,1.0,30.0,0.00394570372335495,2.138667595883211,1.9299386590719223,-0.0011389212948935,0.46888786605704363,0.0
Hurink_edata,la10.fjs,200,EnhancedBC_R32,1.0640585807314509,2.89804481181688,0.08912577802653107,1071.285438640365,34072.32195555713,89.99999999999977,83.5,131.10160624980927,0.5067760553210974,90.0,0.0911764726042747,0.34884910285472864,2.3061909675598145,1.8387260437011717,1.1405203342437744,0.8261960521913684,0.013931095600128101,0.2229102167182662,3.0,0.0,1.0,16.0,0.0079334232839755,2.190428760647774,1.7857246227562429,-0.0010474920272827,0.4786528542374944,0.0
Hurink_edata,la10.fjs,200,EnhancedBC_R8,1.0691127514095302,2.9256998529157427,0.08561560393906231,1070.0299062267438,34190.776523095585,89.99999999999977,89.5,145.52373933792114,0.6692646611481905,90.0,0.0911764726042747,0.34884910285472864,2.3061909675598145,1.8387260437011717,1.1405203342437744,0.8261960521913684,0.013931095600128101,0.2229102167182662,13.5,0.0,1.0,56.0,0.00171662156169625,2.1457732730395307,2.290076365675589,-0.0077866409069452,0.480314154549635,0.0
Hurink_edata,la10.fjs,200,UCBOnly,1.0754331792736314,2.922780343354483,0.0815225463756332,1064.1757073496751,34237.29546073714,89.99999999999977,85.0,132.75958502292633,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745773588078912,0.0
Hurink_edata,la20.fjs,100,BasePaddedBC_R16,1.126784684895267,3.0116170334358046,0.07508068482882829,1455.2817839256054,53980.002579340726,150.99999999999966,32.5,82.59480130672455,0.5228492906317115,70.0,0.0857142880558967,0.26428572833538055,2.3061951398849487,2.012263536453247,0.29913952946662903,0.8857142857142857,0.0112112164497375,0.2857142857142857,1.0,0.0,1.0,8.0,0.00063668689524225,2.2649528831243515,1.1574692986905575,-0.00222319364547725,0.4792486408636569,0.0
Hurink_edata,la20.fjs,100,BasePaddedNoBC_R16,1.1005831592564488,2.9544982252997336,0.08991963324637539,1461.5999898345158,54151.464667875145,150.99999999999966,32.0,77.49220836162567,0.0300140688195824,70.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.0112112164497375,0.2857142857142857,1.0,0.0,1.0,8.0,0.0002215795066149,2.2998402267694473,0.8531106747686863,0.00013948480288184997,0.4697372980709794,0.0
Hurink_edata,la20.fjs,100,EnhancedBC_R16,1.0996376496352467,2.954927012648019,0.08926315005707085,1460.1418042595337,54176.19014365545,150.99999999999966,33.0,82.39588475227356,0.5125487740151584,70.0,0.0883116908371448,0.4000000059604645,2.304560422897339,1.720012903213501,1.2974357604980469,0.8,0.0112112164497375,0.2857142857142857,1.0,0.0,1.0,8.0,0.00697337630689225,2.2082594633102417,1.7826154977083206,-0.0005077570676803523,0.46257829867134825,0.0
Hurink_edata,la20.fjs,100,EnhancedNoBC_R16,1.0976726683704792,2.956123805698442,0.09323897550232152,1466.7075504497152,54151.464667875145,150.99999999999966,32.0,82.91996681690216,0.0324592059478163,70.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0112112164497375,0.2857142857142857,1.0,0.0,1.0,8.0,0.00053798357581175,2.298814043402672,0.9992408404747645,-0.0001823455095291,0.4749120280847981,0.0
Hurink_edata,la20.fjs,100,Original24BC_R16,1.1105746254850954,2.9723104132934424,0.08200978141637273,1460.3507864961164,54060.29877048314,150.99999999999963,28.0,77.43715608119965,0.46397834923118353,70.0,0.1000000014901161,0.2857142984867096,2.3074308633804326,1.9884451627731323,0.3098642826080322,0.8857142857142857,0.0112112164497375,0.2857142857142857,1.0,0.0,1.0,8.0,0.00058296256819245,2.2551312893629074,1.2691909596323967,0.00226213037967675,0.46917609699632884,0.0
Hurink_edata,la20.fjs,100,Original24NoBC_R16,1.1134449258679429,2.988530451667393,0.08208825513413598,1451.7605814082258,54020.702537376725,150.99999999999966,27.5,82.51892554759979,0.028186659794300753,70.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.0112112164497375,0.2857142857142857,1.0,0.0,1.0,8.0,6.94270383364376e-05,2.2988962680101395,0.9366354445616404,0.0029887358347574,0.4655201800366789,0.0
Hurink_edata,la20.fjs,100,UCBOnly,1.1033070124645483,2.9689212585682547,0.08719559926657655,1452.517382785723,53933.12327496483,150.99999999999966,30.5,82.87847089767456,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4739208619549836,0.0
Hurink_edata,la20.fjs,200,EnhancedBC_R16,1.1444775396232858,3.0437869744394073,0.07855267989427074,1358.4291996367467,52855.78525684812,150.99999999999966,51.0,148.0221825838089,0.5958747300319374,88.5,0.09045454859733576,0.34983423352241516,2.3042067289352417,1.8283755183219912,1.03054940700531,0.8068356374807988,0.015821367502212448,0.22657450076804908,6.5,0.0,1.0,30.0,0.005199211636661601,2.1274793137397086,1.9189968649297948,-0.0008184980778467501,0.3996218092773542,0.0
Hurink_edata,la20.fjs,200,EnhancedBC_R32,1.1572668182429218,3.0625146258669838,0.07372065401273531,1355.1875011743991,52729.51072577609,150.9999999999996,53.5,146.5739300251007,0.516570889391005,88.5,0.09045454859733576,0.34983423352241516,2.3042067289352417,1.8283755183219912,1.03054940700531,0.8068356374807988,0.015821367502212448,0.22657450076804908,3.0,0.0,1.0,16.0,0.00527300336957425,2.12204397469759,1.8974619023501873,-0.003151749074459,0.40130944798671353,0.0
Hurink_edata,la20.fjs,200,EnhancedBC_R8,1.1523242518298034,3.049566496612475,0.07172021306275009,1365.7294460740013,53051.043045055805,150.99999999999966,56.0,146.91438782215118,0.67119877692312,88.5,0.09045454859733576,0.34983423352241516,2.3042067289352417,1.8283755183219912,1.03054940700531,0.8068356374807988,0.015821367502212448,0.22657450076804908,13.5,0.0,1.0,58.0,0.00155873439407075,2.0780223121245704,2.2942050562455103,-0.0018828917517620999,0.41311987245041853,0.0
Hurink_edata,la20.fjs,200,UCBOnly,1.1284734983743987,3.006297796328595,0.08861393370678276,1376.4334506366258,52973.754660472594,150.99999999999966,54.5,146.34942710399628,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40594550777884797,0.0
Hurink_edata,la30.fjs,100,BasePaddedBC_R16,0.9870835485548621,2.7260071242575243,0.16716938599206155,2790.0775574491036,119478.42718274807,136.49999999999966,17.5,129.12573194503784,0.5290185809135437,70.0,0.09285714477300641,0.2785714417695999,2.3050999641418457,2.013385772705078,0.3069876432418823,0.9186813186813187,0.010041832923889101,0.2857142857142857,1.0,0.0,1.0,8.0,0.0011476594559748999,2.267954610288143,1.207139985014995,-0.00020084778467815002,0.35658142482066146,0.0
Hurink_edata,la30.fjs,100,BasePaddedNoBC_R16,0.9543441154441271,2.661844904457388,0.1693701213794246,2798.0513180872176,119158.7402197193,137.99999999999957,14.0,112.96575045585632,0.032269836869090754,70.0,0.0,0.0,0.0,0.0,0.0,0.9186813186813187,0.010041832923889101,0.2857142857142857,1.0,0.0,1.0,8.0,0.0001939969309508,2.2998409271240234,0.947595118234555,-0.00048738718032836816,0.3472255818057751,0.0
Hurink_edata,la30.fjs,100,EnhancedBC_R16,0.9700973030262732,2.699159842231489,0.16311465656509333,2785.439377148183,119053.85335760153,137.99999999999957,13.5,126.96669697761536,0.46070502744987607,70.0,0.1000000014901161,0.4000000059604645,2.306999444961548,1.7055518627166748,1.2625593543052673,0.8285714285714286,0.010041832923889101,0.2857142857142857,1.0,0.0,1.0,8.0,0.00369413662563245,2.2546390146017075,2.1062989148000875,-0.00076768547296525,0.35883056150155557,0.0
Hurink_edata,la30.fjs,100,EnhancedNoBC_R16,0.9543441154441271,2.661844904457388,0.1693701213794246,2787.1481016671396,119158.7402197193,137.99999999999957,14.0,125.01016497612,0.0313497241586446,70.0,0.0,0.0,0.0,0.0,0.0,0.8285714285714286,0.010041832923889101,0.2857142857142857,1.0,0.0,1.0,8.0,0.0003753677104084,2.2988463391860323,1.10643653323253,0.0006210952997207501,0.35053541572629887,0.0
Hurink_edata,la30.fjs,100,Original24BC_R16,1.0039167353337493,2.7588105282789432,0.14308034024486044,2806.006967061713,119361.56954770515,137.99999999999937,13.0,114.25980281829834,0.4389445031993091,70.0,0.09687500074505806,0.3000000119209289,2.306939721107483,1.9922818541526794,0.3296496719121933,0.9186813186813187,0.010041832923889101,0.2857142857142857,1.0,0.0,1.0,8.0,-0.00037340597433875,2.2526413053274155,1.3494635485112667,0.0018078585465749,0.3595998367625619,0.0
Hurink_edata,la30.fjs,100,Original24NoBC_R16,0.9800104427491059,2.709908272869312,0.15855085278521225,2773.937734653259,119273.07020138326,136.49999999999966,14.0,128.398699760437,0.02967545483261345,70.0,0.0,0.0,0.0,0.0,0.0,0.9186813186813187,0.010041832923889101,0.2857142857142857,1.0,0.0,1.0,8.0,-0.00014499251938104998,2.2990182538827257,1.0017810370773077,0.0059772431850433,0.34603325967360987,0.0
Hurink_edata,la30.fjs,100,UCBOnly,1.0235973975356876,2.799152446750515,0.15222376231142237,2782.6513637137896,119433.36517961093,134.99999999999972,16.5,128.60883820056915,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33382385080917465,0.0
Hurink_edata,la30.fjs,200,EnhancedBC_R16,0.946002359886873,2.65421862183269,0.15024858776675737,2594.052272879407,116406.95915413571,117.99999999999945,29.0,220.93635773658752,0.5409364346414804,76.5,0.09863945841789246,0.393601194024086,2.3071171045303345,1.764081597328186,1.1661370396614075,0.8442932728647015,0.01368999481201165,0.2623456790123456,7.0,0.0,1.0,32.0,0.00368876823977985,2.169928658008576,2.0282427877187725,-0.0016625076532362998,0.3115226768051848,0.0
Hurink_edata,la30.fjs,200,EnhancedBC_R32,0.9844942486860427,2.732177410337849,0.14421162046480002,2594.9350832871205,116201.8069909153,117.9999999999995,30.5,243.04712080955505,0.498337069991976,76.5,0.09863945841789246,0.393601194024086,2.3071171045303345,1.764081597328186,1.1661370396614075,0.8442932728647015,0.01368999481201165,0.2623456790123456,3.0,0.0,1.0,16.0,0.0021698397105803,2.2090773984789847,2.052193973213434,0.0004654780030250499,0.32368571494256415,0.0
Hurink_edata,la30.fjs,200,EnhancedBC_R8,0.9778430485255767,2.7172140471203554,0.13526768981745224,2602.1076506106133,115949.17273839712,117.99999999999966,19.0,217.54315149784088,0.5970852472819388,76.5,0.09863945841789246,0.393601194024086,2.3071171045303345,1.764081597328186,1.1661370396614075,0.8442932728647015,0.01368999481201165,0.2623456790123456,14.5,0.0,1.0,62.0,0.0021348643695393,2.1170737804158737,2.3129071404536568,-0.00242339724149455,0.27884617010900054,0.0
Hurink_edata,la30.fjs,200,UCBOnly,0.9847143197718933,2.7339063268056214,0.1373239999678319,2595.4920763156797,116345.87504697818,117.9999999999995,26.0,219.23883271217346,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347168499768369,0.0
Hurink_edata,la40.fjs,100,BasePaddedBC_R16,1.1315829616954685,3.0002909012340346,0.0511040515157304,2867.5580044715425,152445.37826246463,321.9999999999994,13.0,137.05099713802338,0.5139760095626116,69.0,0.0869747921824455,0.2714285850524902,2.3064879179000854,2.0409512519836426,0.26388299465179443,0.9203781512605043,0.011774629354476901,0.2899159663865546,1.0,0.0,1.0,8.0,0.00084404927301435,2.2526881396770477,1.1366870999336243,0.00018976628780361944,0.4822740850369259,0.0
Hurink_edata,la40.fjs,100,BasePaddedNoBC_R16,1.1759074943484642,3.0851671265105503,0.04241519241496636,2851.5582391530534,151942.15312561468,321.99999999999943,13.5,134.41247391700745,0.02578558633103965,69.0,0.0,0.0,0.0,0.0,0.0,0.9203781512605043,0.011774629354476901,0.2899159663865546,1.0,0.0,1.0,8.0,0.0001840313598222,2.299841493368149,0.8430833046634991,0.00093575815359745,0.4861140841390824,0.0
Hurink_edata,la40.fjs,100,EnhancedBC_R16,1.1517468164047666,3.0400821112801806,0.04764706942483029,2828.6413686321976,152639.8922941042,321.99999999999943,12.5,136.28336763381958,0.4882875834591687,69.0,0.08957219496369359,0.4048786163330078,2.3070343732833862,1.7020714282989502,1.2768478989601133,0.8047619047619048,0.011774629354476901,0.2899159663865546,1.0,0.0,1.0,8.0,0.00509259144573245,2.215332006414731,1.8140647783875465,-0.0013137459754943002,0.4724189975614444,0.0
Hurink_edata,la40.fjs,100,EnhancedNoBC_R16,1.1759074943484642,3.0851671265105503,0.04241519241496636,2833.8372437748726,151942.15312561468,321.99999999999943,13.5,128.42814183235168,0.0271978117525577,69.0,0.0,0.0,0.0,0.0,0.0,0.8047619047619048,0.011774629354476901,0.2899159663865546,1.0,0.0,1.0,8.0,0.0002912990748882,2.2988013178110123,1.0172738805413246,0.0006327331066131,0.4861140841390824,0.0
Hurink_edata,la40.fjs,100,Original24BC_R16,1.1562414256862787,3.0483769522624637,0.050019945215698226,2857.923986165283,152372.35158285414,321.9999999999994,13.5,135.79722154140472,0.5075941034592688,69.0,0.1000000014901161,0.3000000119209289,2.3060295581817627,1.9943470358848572,0.3069353848695755,0.9203781512605043,0.011774629354476901,0.2899159663865546,1.0,0.0,1.0,8.0,-0.000692476781426,2.233513757586479,1.203027792274952,0.0052215307950973,0.48012813704379864,0.0
Hurink_edata,la40.fjs,100,Original24NoBC_R16,1.175131107068665,3.084596086491256,0.042312300810770545,2855.3921552449146,151795.98202181637,321.99999999999943,13.0,135.37743949890137,0.027925334405153948,69.0,0.0,0.0,0.0,0.0,0.0,0.9203781512605043,0.011774629354476901,0.2899159663865546,1.0,0.0,1.0,8.0,-0.00013418309390541544,2.298961465557416,0.9000776236255964,0.00234016031026835,0.4834983143396975,0.0
Hurink_edata,la40.fjs,100,UCBOnly,1.205408451376568,3.142762102867858,0.03294929973779338,2822.8540975267424,151187.72018905988,321.99999999999943,16.0,137.41452479362488,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793444624310616,0.0
Hurink_edata,la40.fjs,200,EnhancedBC_R16,1.1182173812938774,2.9757346315751128,0.07186085838605502,2659.9947820455545,147843.58114109398,321.99999999999943,17.0,245.4315948486328,0.555052176117897,70.0,0.08957219496369359,0.3998496532440185,2.3054208755493164,1.724557876586914,1.1939834952354431,0.8018207282913166,0.012309968471527051,0.28594771241830064,7.5,0.0,1.0,34.0,0.0029065690110587497,2.124441933507721,2.0012635240952177,0.0023798150675637,0.3930589340163352,0.0
Hurink_edata,la40.fjs,200,EnhancedBC_R32,1.112399475316666,2.9644358907116666,0.07149559764827307,2655.3689384001354,147505.5242866689,321.9999999999993,18.0,267.4592583179474,0.5610568844713271,70.0,0.08957219496369359,0.3998496532440185,2.3054208755493164,1.724557876586914,1.1939834952354431,0.8018207282913166,0.012309968471527051,0.28594771241830064,3.5,0.0,1.0,18.0,0.0009410344064235,2.1609693527221676,1.7979186564683913,0.0017304569482803,0.42590702026649396,0.0
Hurink_edata,la40.fjs,200,EnhancedBC_R8,1.177929911850657,3.0906501516557556,0.04789429614729555,2610.4736845939487,146275.76475057984,321.99999999999943,21.0,244.38728296756744,0.6381119578145444,70.0,0.08957219496369359,0.3998496532440185,2.3054208755493164,1.724557876586914,1.1939834952354431,0.8018207282913166,0.012309968471527051,0.28594771241830064,15.5,0.0,1.0,66.0,0.0025691960411470998,2.076876701268495,2.3932694591143555,-0.006321394319335601,0.3844864524517597,0.0
Hurink_edata,la40.fjs,200,UCBOnly,1.163001184150383,3.061047183283387,0.05231792440096761,2614.3096961155725,146230.90648115583,321.9999999999994,15.0,246.1260118484497,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976426857969071,0.0
