Protocol,dataset,instance,variant,Budget,seed,Population_size,Max_generations,Config_json,Config_hash,Code_hash,Design_hash,Input_hash,Worker_count,Front_sha256,Network_seed,Action_seed,BC_seed,PPO_seed,state_mode,state_dim,use_bc,rollout_size_planned,HV_local,Spread,Cmax_best,TEC_best,WB_best,NSol,Time,Learning_time,BC_time,Execution_device,Transition_gen,Transition_reason,Entropy_all,Entropy_last20,Operator_counts,Demo_samples,Demo_action_counts,Demo_label_entropy,Demo_nn_disagreement,Demo_ucb_margin_median,Demo_forced_fraction,BC_pre_loss,BC_pre_accuracy,BC_final_loss,BC_final_accuracy,BC_pre_post_KL,BC_epoch_loss,BC_epoch_accuracy,BC_confusion_matrix,PPO_update_count,PPO_action_effective_updates,PPO_terminal_full_updates,PPO_terminal_residual_updates,PPO_samples,PPO_optimizer_steps,PPO_effective_samples,PPO_terminal_full_samples,PPO_terminal_residual_samples,PPO_effective_optimizer_steps,PPO_terminal_full_optimizer_steps,PPO_terminal_residual_optimizer_steps,PPO_effective_update_time,PPO_terminal_full_update_time,PPO_terminal_residual_update_time,PPO_phase_actions,PPO_discarded_singletons,PPO_rollout_sizes,PPO_policy_loss_mean,PPO_value_loss_mean,PPO_entropy_mean,PPO_approx_KL_mean,PPO_clip_fraction_mean,PPO_gradient_norm_mean,PPO_explained_variance_pre_mean,PPO_advantage_std_raw_mean,PPO_return_std_mean,Enhanced_feature_samples,Enhanced_constant_feature_fraction,Enhanced_near_zero_fraction,Enhanced_near_one_fraction,front_pickle,Reward_HV_corr,HV_fixed,IGDplus_fixed,HV_expanded_1p5,Outside_reference_points
saos_mechanism_robustness_v6_20260722,Brandimarte,Mk01.fjs,UCBOnly,100,50,100,100,"{""rollout"":0,""state_mode"":""none"",""use_bc"":false,""variant"":""UCBOnly""}",ca5902b461d23869cc076ceac2b98e70cbc43061feb33d7c2801efa9cd0fd49c,874fdeb8086db8bce29509efa245391190910982ad002a618ebf19fa7f674a22,b445fd40e37efa80a7579dfcb9baf963f848a910a61a35855bf741ab4d8fefc8,ce8ed461121e67013595c8cdf1f4d7e9a4125afd5fd5c2d3fda7ece48f21719c,40,e3fe2eb2425479456d5c4088632a6e4718f6bf951e81ada23ed7e960e4fd5ced,2310274491,94264000,1966406662,3633640798,none,0,False,0,1208236.6204506075,0.6754584231776515,60.74063770580675,1791.0061586510913,12.999999999999991,92,56.8613178730011,0.0,0.0,cpu,-1,none,0.999564978783056,0.9886378109248468,"[10,10,10,10,9,10,10,10,10,11]",0,"[0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,results/resubmission/v6_mechanism/fronts/Brandimarte_Mk01_UCBOnly_g100_seed50.pkl,0.6635817161152628,1.1123872090887037,0.06405264769886092,3.022087345340469,0
saos_mechanism_robustness_v6_20260722,Brandimarte,Mk01.fjs,UCBOnly,100,49,100,100,"{""rollout"":0,""state_mode"":""none"",""use_bc"":false,""variant"":""UCBOnly""}",ca5902b461d23869cc076ceac2b98e70cbc43061feb33d7c2801efa9cd0fd49c,874fdeb8086db8bce29509efa245391190910982ad002a618ebf19fa7f674a22,b445fd40e37efa80a7579dfcb9baf963f848a910a61a35855bf741ab4d8fefc8,ce8ed461121e67013595c8cdf1f4d7e9a4125afd5fd5c2d3fda7ece48f21719c,40,bd10720a996d8c59b39b5117b343d2d7cd848e68fddfd7db76aea39b37d4b551,1841647728,921930909,3210550052,3497324267,none,0,False,0,804358.9715899678,0.6874348593167687,63.92067670017857,1806.401888893506,12.99999999999999,64,57.08678150177002,0.0,0.0,cpu,-1,none,0.999564978783056,0.9886378109248468,"[10,10,10,9,10,10,10,10,10,11]",0,"[0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,results/resubmission/v6_mechanism/fronts/Brandimarte_Mk01_UCBOnly_g100_seed49.pkl,0.6647225269178892,1.062346064794553,0.07523203506992361,2.9193692405399956,0
saos_mechanism_robustness_v6_20260722,Brandimarte,Mk01.fjs,Original24BC_R16,100,51,100,100,"{""rollout"":16,""state_mode"":""original24"",""use_bc"":true,""variant"":""Original24BC_R16""}",3c2cb0e7bbe4d04a31fd5ee7cdc01e14a902f151df4716abff132f706a6ea217,874fdeb8086db8bce29509efa245391190910982ad002a618ebf19fa7f674a22,b445fd40e37efa80a7579dfcb9baf963f848a910a61a35855bf741ab4d8fefc8,ce8ed461121e67013595c8cdf1f4d7e9a4125afd5fd5c2d3fda7ece48f21719c,40,ea5faed5ca4d171c317f2761e4a509a86ec7d5e9aa707c58ed804fac144dc9a9,1299062509,1336610152,4247125682,198928463,original24,24,True,16,1402753.060293987,0.6043324160213568,64.72033123440156,1803.581475342044,13.999999999999991,69,57.4543604850769,0.314635663293302,0.2753227762877941,cpu,63,coverage_stagnation,0.9714060851509376,0.8320063056766943,"[10,11,11,13,12,18,7,6,6,6]",63,"[7,7,7,7,7,7,5,5,5,6]",0.9954107836132492,0.9206349206349206,0.008268117904663,0.3174603174603174,2.308866024017334,0.0793650820851326,1.93079137802124,0.3650793731212616,0.3899770677089691,"[2.3059542179107666,2.303490161895752,2.3012173175811768,2.299143075942993,2.2971463203430176,2.2951200008392334,2.2932467460632324,2.2913458347320557,2.289475440979004,2.287565231323242,2.285756826400757,2.283987522125244,2.282045602798462,2.28019642829895,2.2783560752868652,2.276546001434326,2.274698495864868,2.2727038860321045,2.2707581520080566,2.2686614990234375,2.266505718231201,2.264355182647705,2.2620742321014404,2.2596542835235596,2.2572100162506104,2.2547175884246826,2.252082347869873,2.249403715133667,2.2466673851013184,2.24369740486145,2.240647554397583,2.2375166416168213,2.234147071838379,2.2308318614959717,2.227304697036743,2.223723888397217,2.220067024230957,2.2164061069488525,2.212580680847168,2.2087600231170654,2.2049314975738525,2.201035499572754,2.1971242427825928,2.1931676864624023,2.189145088195801,2.1850991249084473,2.180999994277954,2.1769416332244873,2.1727542877197266,2.1684224605560303,2.1640806198120117,2.159806489944458,2.155379056930542,2.1509482860565186,2.1465060710906982,2.142043352127075,2.1373496055603027,2.132751703262329,2.128115177154541,2.1235508918762207,2.1189353466033936,2.1141960620880127,2.1093759536743164,2.104536771774292,2.0996127128601074,2.094649314880371,2.089573860168457,2.084390163421631,2.079057216644287,2.0737717151641846,2.0682055950164795,2.0629489421844482,2.0575380325317383,2.052079200744629,2.0467638969421387,2.0413591861724854,2.0360090732574463,2.030761241912842,2.0254156589508057,2.0204150676727295,2.015394926071167,2.010185718536377,2.004732608795166,2.0001025199890137,1.995342493057251,1.9904283285140991,1.9853843450546265,1.9807814359664917,1.9764131307601929,1.9717334508895874,1.9671995639801025,1.9626706838607788,1.9584414958953857,1.9541287422180176,1.9498538970947266,1.9457249641418457,1.941994547843933,1.9383143186569214,1.9346139430999756,1.9307913780212402]","[0.095238097012043,0.095238097012043,0.1269841343164444,0.1428571492433548,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1746031790971756,0.1587301641702652,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.190476194024086,0.190476194024086,0.2063492089509964,0.2063492089509964,0.190476194024086,0.190476194024086,0.190476194024086,0.190476194024086,0.2063492089509964,0.2063492089509964,0.190476194024086,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.190476194024086,0.190476194024086,0.190476194024086,0.190476194024086,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.2063492089509964,0.2063492089509964,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.2222222238779068,0.2380952388048172,0.2539682686328888,0.2380952388048172,0.2380952388048172,0.2380952388048172,0.2380952388048172,0.2380952388048172,0.2539682686328888,0.2539682686328888,0.2539682686328888,0.2539682686328888,0.2539682686328888,0.2539682686328888,0.2698412835597992,0.2698412835597992,0.2857142984867096,0.30158731341362,0.30158731341362,0.2857142984867096,0.30158731341362,0.3174603283405304,0.3174603283405304,0.3333333432674408,0.3492063581943512,0.3492063581943512,0.3650793731212616,0.3492063581943512,0.3333333432674408,0.3174603283405304,0.3174603283405304,0.3333333432674408,0.3333333432674408,0.3492063581943512,0.3333333432674408,0.3333333432674408,0.3492063581943512,0.3333333432674408,0.3492063581943512,0.3650793731212616,0.3650793731212616]","[[1,1,0,0,0,3,0,0,0,2],[0,2,0,0,0,3,0,0,0,2],[1,0,1,1,1,2,0,0,0,1],[0,0,0,2,2,2,0,0,0,1],[0,0,0,0,2,4,0,0,0,1],[0,0,0,0,0,5,0,0,0,2],[0,0,0,0,0,1,2,0,0,2],[0,0,0,0,0,1,0,2,0,2],[0,0,0,0,0,2,0,0,2,1],[0,0,0,0,0,2,0,0,0,4]]",3,2,0,1,37,12,32,0,5,8,0,4,0.0284022977575659,0.0,0.0109105892479419,37,0,"[16,16,5]",-0.0090887535460453,0.3378851289550463,1.9616309702396395,0.0001594838686287,0.0,1.1981377452611923,0.0126892328262329,0.2091860820849736,0.210282231370608,0,0.0,0.0,0.0,results/resubmission/v6_mechanism/fronts/Brandimarte_Mk01_Original24BC_R16_g100_seed51.pkl,0.4282562563222183,1.0127603931723264,0.09009103301822866,2.8304423827409773,0
saos_mechanism_robustness_v6_20260722,Brandimarte,Mk01.fjs,BasePaddedBC_R16,100,43,100,100,"{""rollout"":16,""state_mode"":""base_padded"",""use_bc"":true,""variant"":""BasePaddedBC_R16""}",43fef2f742a7525d9b26e3115d19f317ba37a9b5baf809f636b5d225f9fb579f,874fdeb8086db8bce29509efa245391190910982ad002a618ebf19fa7f674a22,b445fd40e37efa80a7579dfcb9baf963f848a910a61a35855bf741ab4d8fefc8,ce8ed461121e67013595c8cdf1f4d7e9a4125afd5fd5c2d3fda7ece48f21719c,40,16eb9f2a8a475589eaf902c20637aaa58685344f7e1adb9430855540de911d42,2313923693,3288973707,1059398433,1959435610,base_padded,78,True,16,570111.1861496678,0.5341082286933702,63.77383207761905,1793.3565037294957,12.999999999999991,68,58.19282793998718,0.3730883169919252,0.3351909546181559,cpu,64,coverage_stagnation,0.9855068195554136,0.8642422450001931,"[10,11,9,13,13,14,9,6,7,8]",64,"[7,7,7,7,7,7,6,5,5,6]",0.9964669626000948,0.921875,0.014064073562622,0.3125,2.3015031814575195,0.078125,1.9586970806121824,0.296875,0.3212573826313019,"[2.3004298210144043,2.299351215362549,2.2984910011291504,2.2976434230804443,2.296847105026245,2.2960586547851562,2.295274257659912,2.294433355331421,2.293614625930786,2.292837619781494,2.29203724861145,2.2912535667419434,2.2904322147369385,2.2895612716674805,2.288633108139038,2.287696361541748,2.286733388900757,2.285715103149414,2.2846601009368896,2.2835686206817627,2.282423734664917,2.2812161445617676,2.2798960208892822,2.2785072326660156,2.2770721912384033,2.2755157947540283,2.273879051208496,2.2721283435821533,2.2702338695526123,2.2682416439056396,2.2662317752838135,2.264178514480591,2.261945962905884,2.259570837020874,2.256891965866089,2.254176139831543,2.251363515853882,2.248319625854492,2.245126724243164,2.241807699203491,2.2383077144622803,2.2346436977386475,2.2309184074401855,2.227013349533081,2.22290301322937,2.21860933303833,2.2143824100494385,2.20994234085083,2.2053449153900146,2.2007222175598145,2.1959805488586426,2.191251754760742,2.1864917278289795,2.1817626953125,2.1768791675567627,2.1722683906555176,2.1674649715423584,2.162790298461914,2.158215045928955,2.15354323387146,2.1489131450653076,2.144237756729126,2.139697551727295,2.1348135471343994,2.1300125122070312,2.125424385070801,2.1209325790405273,2.1158041954040527,2.1108670234680176,2.106074094772339,2.1014931201934814,2.096531867980957,2.091416835784912,2.086191415786743,2.0812363624572754,2.076423168182373,2.0713629722595215,2.0661563873291016,2.061659574508667,2.0567336082458496,2.0513112545013428,2.046067237854004,2.041361093521118,2.0364105701446533,2.0311548709869385,2.025700569152832,2.0209848880767822,2.015868663787842,2.0106143951416016,2.005491256713867,2.000498056411743,1.995748519897461,1.9908376932144165,1.985971450805664,1.9812136888504028,1.9764506816864014,1.971691370010376,1.9671399593353271,1.9630063772201538,1.9586970806121826]","[0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.109375,0.125,0.125,0.15625,0.15625,0.15625,0.171875,0.171875,0.171875,0.171875,0.171875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.171875,0.171875,0.203125,0.1875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.171875,0.1875,0.203125,0.203125,0.25,0.265625,0.28125,0.265625,0.3125,0.296875,0.28125,0.296875,0.3125,0.328125,0.3125,0.3125,0.3125,0.3125,0.328125,0.3125,0.296875,0.34375,0.296875,0.296875,0.265625,0.28125,0.28125,0.296875,0.3125,0.296875,0.296875,0.3125,0.296875,0.296875,0.28125,0.296875]","[[2,1,0,2,0,0,0,0,0,2],[1,2,1,1,0,0,0,0,0,2],[1,0,5,0,0,0,0,0,0,1],[0,0,1,3,1,1,0,0,0,1],[0,0,1,2,2,1,0,0,0,1],[1,0,0,1,3,0,1,0,0,1],[1,0,0,0,2,0,1,1,0,1],[1,0,0,0,0,1,0,2,0,1],[1,0,0,0,1,0,0,2,0,1],[1,0,0,0,1,1,0,1,0,2]]",3,2,0,1,36,12,32,0,4,8,0,4,0.0258347960188984,0.0,0.0120625663548707,36,0,"[16,16,4]",-0.0117244410018126,0.3630244784678022,2.1593960920969644,-0.0019980377207199,0.0,1.4133381446202595,0.0001052220662434,0.2450319578250249,0.2454615185658137,0,0.0,0.0,0.0,results/resubmission/v6_mechanism/fronts/Brandimarte_Mk01_BasePaddedBC_R16_g100_seed43.pkl,0.7176860438702851,1.0937462297652085,0.04748499349094931,2.971711581154138,0
saos_mechanism_robustness_v6_20260722,Brandimarte,Mk01.fjs,Original24NoBC_R16,100,45,100,100,"{""rollout"":16,""state_mode"":""original24"",""use_bc"":false,""variant"":""Original24NoBC_R16""}",5cfc9b18f2cec53002f37e9545f7dd0ce328d2332efccc81631f351c4037d5d4,874fdeb8086db8bce29509efa245391190910982ad002a618ebf19fa7f674a22,b445fd40e37efa80a7579dfcb9baf963f848a910a61a35855bf741ab4d8fefc8,ce8ed461121e67013595c8cdf1f4d7e9a4125afd5fd5c2d3fda7ece48f21719c,40,5a28d383c807f002c130274d9912928ab643afeb7f7595755662995337bc974a,1772695123,1113640318,3736729853,1415265171,original24,24,False,16,1164057.9140492245,0.7347841240193567,62.65680472896758,1801.2220127867515,12.999999999999991,64,58.62073540687561,0.0258566355332732,0.0,cpu,70,coverage_latest_guard,0.994439348472258,0.8756044340753463,"[9,11,9,8,9,8,10,11,12,13]",70,"[7,7,7,7,7,7,7,7,7,7]",0.9999999999999998,0.8857142857142857,0.0141324996948242,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,[],[],[],2,1,0,1,30,8,16,0,14,4,0,4,0.01347919087857,0.0,0.0123774446547031,30,0,"[16,14]",-0.0018283169702044,0.4334995076060295,2.298477590084076,0.0009687407353857,0.0,0.7918210327625275,0.0080589056015014,0.2711707651615143,0.2722777500748634,0,0.0,0.0,0.0,results/resubmission/v6_mechanism/fronts/Brandimarte_Mk01_Original24NoBC_R16_g100_seed45.pkl,0.5641542987772394,1.0661533760935515,0.06984674994454501,2.935058128182404,0
saos_mechanism_robustness_v6_20260722,Brandimarte,Mk01.fjs,BasePaddedBC_R16,100,51,100,100,"{""rollout"":16,""state_mode"":""base_padded"",""use_bc"":true,""variant"":""BasePaddedBC_R16""}",43fef2f742a7525d9b26e3115d19f317ba37a9b5baf809f636b5d225f9fb579f,874fdeb8086db8bce29509efa245391190910982ad002a618ebf19fa7f674a22,b445fd40e37efa80a7579dfcb9baf963f848a910a61a35855bf741ab4d8fefc8,ce8ed461121e67013595c8cdf1f4d7e9a4125afd5fd5c2d3fda7ece48f21719c,40,f2a34f3e14d24c055d886f71dd8a080b6959e325ec9ea0949fb5dd0fcca19b94,1299062509,1336610152,4247125682,198928463,base_padded,78,True,16,839230.3454692712,0.6709916153254136,60.08106464729162,1795.7800739110337,12.999999999999996,77,58.6420783996582,0.3246432365849614,0.2898858161643147,cpu,63,coverage_stagnation,0.9662608789248334,0.8004001810085883,"[11,8,11,18,11,16,7,6,6,6]",63,"[7,7,7,7,7,7,5,5,5,6]",0.9954107836132492,0.9206349206349206,0.008268117904663,0.3174603174603174,2.3076651096343994,0.1111111119389534,1.9947444200515747,0.2857142984867096,0.2981398403644562,"[2.3063416481018066,2.3048958778381348,2.303454875946045,2.3020365238189697,2.3007092475891113,2.299370288848877,2.298129081726074,2.2968599796295166,2.2956275939941406,2.294450521469116,2.2933402061462402,2.292241096496582,2.29106068611145,2.289963483810425,2.288813829421997,2.287703514099121,2.2866196632385254,2.2854883670806885,2.2843122482299805,2.283036947250366,2.2817602157592773,2.2804791927337646,2.2791335582733154,2.277724266052246,2.276230812072754,2.27475643157959,2.2731761932373047,2.271480083465576,2.269683361053467,2.2677361965179443,2.26576566696167,2.263608694076538,2.2612218856811523,2.2587950229644775,2.256157398223877,2.2534286975860596,2.250523090362549,2.2474286556243896,2.244145154953003,2.2407875061035156,2.2373368740081787,2.2337448596954346,2.230098247528076,2.2263898849487305,2.222501754760742,2.2184436321258545,2.214385509490967,2.2102298736572266,2.205901622772217,2.201592445373535,2.1972641944885254,2.19296932220459,2.1885263919830322,2.1841654777526855,2.179819107055664,2.1755805015563965,2.1712963581085205,2.167076826095581,2.1628642082214355,2.1587910652160645,2.1547040939331055,2.1505722999572754,2.1464133262634277,2.142287492752075,2.1381418704986572,2.1340317726135254,2.129984140396118,2.125798463821411,2.121530055999756,2.1173932552337646,2.113157033920288,2.109135150909424,2.1049420833587646,2.1007089614868164,2.096543550491333,2.0922796726226807,2.0880253314971924,2.0838162899017334,2.0794589519500732,2.0754172801971436,2.0714077949523926,2.066999673843384,2.0625998973846436,2.0587472915649414,2.0545542240142822,2.050292491912842,2.045931100845337,2.0418307781219482,2.03782320022583,2.0337212085723877,2.029613971710205,2.0255186557769775,2.021751642227173,2.0174927711486816,2.013533115386963,2.0095019340515137,2.0060391426086426,2.0021731853485107,1.9984489679336548,1.9947444200515747]","[0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1428571492433548,0.1587301641702652,0.1428571492433548,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1428571492433548,0.1587301641702652,0.1746031790971756,0.1428571492433548,0.1587301641702652,0.1587301641702652,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1428571492433548,0.1269841343164444,0.1269841343164444,0.1269841343164444,0.1269841343164444,0.1269841343164444,0.1111111119389534,0.1269841343164444,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1587301641702652,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.1746031790971756,0.190476194024086,0.190476194024086,0.190476194024086,0.2063492089509964,0.2063492089509964,0.2063492089509964,0.2063492089509964,0.190476194024086,0.2063492089509964,0.2063492089509964,0.2063492089509964,0.2063492089509964,0.2063492089509964,0.2380952388048172,0.2222222238779068,0.2380952388048172,0.2380952388048172,0.2539682686328888,0.2698412835597992,0.2698412835597992,0.2539682686328888,0.2539682686328888,0.2539682686328888,0.2539682686328888,0.2380952388048172,0.2539682686328888,0.2539682686328888,0.2698412835597992,0.2857142984867096,0.30158731341362,0.30158731341362,0.2857142984867096,0.2857142984867096,0.30158731341362,0.2857142984867096,0.30158731341362,0.2857142984867096,0.2857142984867096,0.2857142984867096,0.2857142984867096,0.2857142984867096]","[[1,1,0,0,0,3,0,0,0,2],[0,2,0,1,0,2,0,0,0,2],[1,0,1,3,0,1,0,0,0,1],[0,0,0,4,0,2,0,0,0,1],[0,0,0,3,1,2,0,0,0,1],[0,0,0,2,2,2,0,0,0,1],[0,0,0,0,0,1,1,1,0,2],[0,0,0,0,0,2,0,2,0,1],[0,0,0,0,0,2,0,1,0,2],[0,0,0,0,0,2,0,0,0,4]]",3,2,0,1,37,12,32,0,5,8,0,4,0.0233900835737586,0.0,0.011367336846888,37,0,"[16,16,5]",-0.0077306094948047,0.3044221345335245,2.0928912361462912,-0.0003101274603977,0.0,0.9788260410229364,0.001301109790802,0.220488595465819,0.2206926345825195,0,0.0,0.0,0.0,results/resubmission/v6_mechanism/fronts/Brandimarte_Mk01_BasePaddedBC_R16_g100_seed51.pkl,0.482667398500257,1.0928223625655251,0.07435001199150645,2.9961416863274986,0
saos_mechanism_robustness_v6_20260722,Brandimarte,Mk01.fjs,UCBOnly,100,48,100,100,"{""rollout"":0,""state_mode"":""none"",""use_bc"":false,""variant"":""UCBOnly""}",ca5902b461d23869cc076ceac2b98e70cbc43061feb33d7c2801efa9cd0fd49c,874fdeb8086db8bce29509efa245391190910982ad002a618ebf19fa7f674a22,b445fd40e37efa80a7579dfcb9baf963f848a910a61a35855bf741ab4d8fefc8,ce8ed461121e67013595c8cdf1f4d7e9a4125afd5fd5c2d3fda7ece48f21719c,40,0b2d969c0ab5ea399d7aa0d1e870f059c2eb6858bd015a75bd6f55475bf23cbf,2792163194,45483142,2038639380,2701654668,none,0,False,0,1803140.2940103328,0.6534365630755898,61.98485629539649,1803.7182309211903,12.999999999999996,100,58.73129391670227,0.0,0.0,cpu,-1,none,0.999564978783056,0.9999999999999998,"[10,10,10,9,10,10,10,10,10,11]",0,"[0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,results/resubmission/v6_mechanism/fronts/Brandimarte_Mk01_UCBOnly_g100_seed48.pkl,0.6763134676014476,1.0317593967603127,0.10362934743362731,2.891669352638526,0
saos_mechanism_robustness_v6_20260722,Brandimarte,Mk01.fjs,UCBOnly,100,44,100,100,"{""rollout"":0,""state_mode"":""none"",""use_bc"":false,""variant"":""UCBOnly""}",ca5902b461d23869cc076ceac2b98e70cbc43061feb33d7c2801efa9cd0fd49c,874fdeb8086db8bce29509efa245391190910982ad002a618ebf19fa7f674a22,b445fd40e37efa80a7579dfcb9baf963f848a910a61a35855bf741ab4d8fefc8,ce8ed461121e67013595c8cdf1f4d7e9a4125afd5fd5c2d3fda7ece48f21719c,40,13f3ca887ae07647dd92e96d9bb2491dfe38349abafbe802ba7b1783322c5ce8,2252573509,1403503184,3485029385,663142223,none,0,False,0,3703558.235886456,0.5479526557081471,59.747436847987736,1803.1259232159089,12.99999999999999,100,58.75540971755981,0.0,0.0,cpu,-1,none,0.999564978783056,0.9999999999999998,"[10,10,10,10,9,10,10,10,10,11]",0,"[0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,results/resubmission/v6_mechanism/fronts/Brandimarte_Mk01_UCBOnly_g100_seed44.pkl,0.6197497639076609,1.099707343853211,0.07244276221824923,3.0048290229175576,0
